,ID,Outcome
3659,12373,no
3660,12374,no
3661,12377,no
3662,12378,no
3663,12379,no
3664,12384,no
3665,12385,no
3666,12386,no
3667,12395,no
3668,12396,no
3669,12415,no
3670,12416,no
3671,12417,no
3672,12420,no
3673,12422,no
3674,12426,no
3675,12431,no
3676,12432,no
3677,12434,no
3678,12444,no
3679,12445,no
3680,12448,no
3681,12451,no
3682,12460,no
3683,12462,no
3684,12463,no
3685,12466,no
3686,12467,no
3687,12468,no
3688,12486,no
3689,12490,no
3690,12498,no
3691,12501,no
3692,12514,no
3693,12516,no
3694,12518,no
3695,12519,no
3696,12525,no
3697,12526,no
3698,12531,no
3699,12532,no
3700,12537,no
3701,12539,no
3702,12540,no
3703,12541,no
3704,12544,no
3705,12545,no
3706,12546,no
3707,12551,no
3708,12560,no
3709,12567,no
3710,12569,no
3711,12574,no
3712,12578,no
3713,12580,no
3714,12588,no
3715,12591,no
3716,12592,no
3717,12599,no
3718,12601,no
3719,12603,no
3720,12605,no
3721,12606,no
3722,12607,no
3723,12608,no
3724,12616,no
3725,12617,no
3726,12619,no
3727,12621,no
3728,12622,no
3729,12630,no
3730,12641,no
3731,12642,no
3732,12643,no
3733,12644,no
3734,12645,no
3735,12652,no
3736,12653,no
3737,12654,no
3738,12655,no
3739,12660,no
3740,12664,no
3741,12671,no
3742,12673,no
3743,12675,no
3744,12682,no
3745,12690,no
3746,12692,no
3747,12694,no
3748,12695,no
3749,12704,no
3750,12709,no
3751,12710,no
3752,12719,no
3753,12722,no
3754,12723,no
3755,12725,no
3756,12726,no
3757,12727,no
3758,12731,no
3759,12740,no
3760,12744,no
3761,12747,no
3762,12749,no
3763,12753,no
3764,12756,no
3765,12761,no
3766,12762,no
3767,12769,no
3768,12773,no
3769,12774,no
3770,12775,no
3771,12779,no
3772,12783,no
3773,12789,no
3774,12790,no
3775,12800,no
3776,12802,no
3777,12803,no
3778,12805,no
3779,12810,no
3780,12812,no
3781,12813,no
3782,12814,no
3783,12815,no
3784,12824,no
3785,12826,no
3786,12827,no
3787,12828,no
3788,12836,no
3789,12837,no
3790,12839,no
3791,12842,no
3792,12847,no
3793,12848,no
3794,12860,no
3795,12864,no
3796,12867,no
3797,12869,no
3798,12872,no
3799,12874,no
3800,12877,no
3801,12880,no
3802,12882,no
3803,12883,no
3804,12884,no
3805,12887,no
3806,12889,no
3807,12890,no
3808,12891,no
3809,12892,no
3810,12894,no
3811,12896,no
3812,12897,no
3813,12899,no
3814,12900,no
3815,12903,no
3816,12905,no
3817,12912,no
3818,12917,no
3819,12928,no
3820,12929,no
3821,12930,no
3822,12932,no
3823,12934,no
3824,12936,no
3825,12939,no
3826,12941,no
3827,12946,no
3828,12960,no
3829,12962,no
3830,12965,no
3831,12966,no
3832,12969,no
3833,12970,no
3834,12971,no
3835,12975,no
3836,12977,no
3837,12979,no
3838,12981,no
3839,12988,no
3840,12990,no
3841,12991,no
3842,12992,no
3843,12998,no
3844,12999,no
3845,13002,no
3846,13005,no
3847,13006,no
3848,13007,no
3849,13009,no
3850,13010,no
3851,13012,no
3852,13017,no
3853,13018,no
3854,13020,no
3855,13021,no
3856,13022,no
3857,13025,no
3858,13026,no
3859,13031,no
3860,13035,no
3861,13039,no
3862,13047,no
3863,13049,no
3864,13053,no
3865,13055,no
3866,13059,no
3867,13061,no
3868,13065,no
3869,13069,no
3870,13079,no
3871,13083,no
3872,13084,no
3873,13087,no
3874,13094,no
3875,13096,no
3876,13098,no
3877,13101,no
3878,13108,no
3879,13112,no
3880,13114,no
3881,13133,no
3882,13134,no
3883,13135,no
3884,13136,no
3885,13138,no
3886,13139,no
3887,13140,no
3888,13160,no
3889,13161,no
3890,13162,no
3891,13170,no
3892,13174,no
3893,13177,no
3894,13178,no
3895,13179,no
3896,13180,no
3897,13181,no
3898,13183,no
3899,13192,no
3900,13193,no
3901,13196,no
3902,13206,no
3903,13207,no
3904,13209,no
3905,13213,no
3906,13214,no
3907,13218,no
3908,13219,no
3909,13223,no
3910,13224,no
3911,13226,no
3912,13227,no
3913,13230,no
3914,13236,no
3915,13238,no
3916,13245,no
3917,13248,no
3918,13250,no
3919,13252,no
3920,13258,no
3921,13260,no
3922,13262,no
3923,13265,no
3924,13270,no
3925,13271,no
3926,13272,no
3927,13274,no
3928,13277,no
3929,13278,no
3930,13279,no
3931,13299,no
3932,13301,no
3933,13302,no
3934,13304,no
3935,13305,no
3936,13320,no
3937,13329,no
3938,13330,no
3939,13332,no
3940,13334,no
3941,13337,no
3942,13345,no
3943,13346,no
3944,13348,no
3945,13350,no
3946,13356,no
3947,13357,no
3948,13362,no
3949,13363,no
3950,13369,no
3951,13370,no
3952,13373,no
3953,13378,no
3954,13380,no
3955,13384,no
3956,13395,no
3957,13396,no
3958,13398,no
3959,13405,no
3960,13411,no
3961,13412,no
3962,13413,no
3963,13415,no
3964,13418,no
3965,13421,no
3966,13423,no
3967,13427,no
3968,13429,no
3969,13430,no
3970,13432,no
3971,13435,no
3972,13443,no
3973,13447,no
3974,13450,no
3975,13451,no
3976,13454,no
3977,13456,no
3978,13458,no
3979,13461,no
3980,13467,no
3981,13468,no
3982,13473,no
3983,13479,no
3984,13480,no
3985,13487,no
3986,13488,no
3987,13489,no
3988,13490,no
3989,13492,no
3990,13493,no
3991,13494,no
3992,13509,no
3993,13511,no
3994,13514,no
3995,13517,no
3996,13524,no
3997,13525,no
3998,13526,no
3999,13531,no
4000,13536,no
4001,13549,no
4002,13553,no
4003,13568,no
4004,13569,no
4005,13570,no
4006,13573,no
4007,13576,no
4008,13579,no
4009,13582,no
4010,13583,no
4011,13584,no
4012,13586,no
4013,13587,no
4014,13600,no
4015,13601,no
4016,13602,no
4017,13604,no
4018,13605,no
4019,13606,no
4020,13612,no
4021,13613,no
4022,13615,no
4023,13619,no
4024,13620,no
4025,13631,no
4026,13632,no
4027,13633,no
4028,13635,no
4029,13638,no
4030,13647,no
4031,13648,no
4032,13650,no
4033,13651,no
4034,13653,no
4035,13657,no
4036,13663,no
4037,13670,no
4038,13673,no
4039,13674,no
4040,13675,no
4041,13677,no
4042,13681,no
4043,13682,no
4044,13683,no
4045,13685,no
4046,13689,no
4047,13691,no
4048,13695,no
4049,13703,no
4050,13705,no
4051,13710,no
4052,13711,no
4053,13712,no
4054,13716,no
4055,13717,no
4056,13719,no
4057,13722,no
4058,13729,no
4059,13733,no
4060,13734,no
4061,13735,no
4062,13738,no
4063,13740,no
4064,13741,no
4065,13742,no
4066,13754,no
4067,13758,no
4068,13759,no
4069,13763,no
4070,13764,no
4071,13766,no
4072,13771,no
4073,13772,no
4074,13776,no
4075,13777,no
4076,13780,no
4077,13783,no
4078,13788,no
4079,13789,no
4080,13790,no
4081,13791,no
4082,13795,no
4083,13804,no
4084,13805,no
4085,13810,no
4086,13814,no
4087,13816,no
4088,13818,no
4089,13819,no
4090,13823,no
4091,13828,no
4092,13831,no
4093,13832,no
4094,13837,no
4095,13842,no
4096,13844,no
4097,13853,no
4098,13854,no
4099,13859,no
4100,13870,no
4101,13872,no
4102,13873,no
4103,13875,no
4104,13876,no
4105,13877,no
4106,13878,no
4107,13880,no
4108,13881,no
4109,13883,no
4110,13884,no
4111,13892,no
4112,13893,no
4113,13898,no
4114,13903,no
4115,13905,no
4116,13907,no
4117,13909,no
4118,13914,no
4119,13915,no
4120,13917,no
4121,13921,no
4122,13922,no
4123,13926,no
4124,13929,no
4125,13930,no
4126,13933,no
4127,13934,no
4128,13935,no
4129,13939,no
4130,13947,no
4131,13951,no
4132,13957,no
4133,13958,no
4134,13967,no
4135,13980,no
4136,13989,no
4137,13991,no
4138,13995,no
4139,13998,no
4140,14008,no
4141,14012,no
4142,14013,no
4143,14017,no
4144,14021,no
4145,14022,no
4146,14024,no
4147,14027,no
4148,14029,no
4149,14030,no
4150,14031,no
4151,14041,no
4152,14042,no
4153,14043,no
4154,14044,no
4155,14046,no
4156,14047,no
4157,14049,no
4158,14056,no
4159,14061,no
4160,14065,no
4161,14072,no
4162,14075,no
4163,14077,no
4164,14079,no
4165,14080,no
4166,14086,no
4167,14090,no
4168,14092,no
4169,14093,no
4170,14094,no
4171,14095,no
4172,14099,no
4173,14101,no
4174,14103,no
4175,14105,no
4176,14112,no
4177,14114,no
4178,14115,no
4179,14116,no
4180,14117,no
4181,14121,no
4182,14127,no
4183,14132,no
4184,14137,no
4185,14144,no
4186,14151,no
4187,14153,no
4188,14154,no
4189,14155,no
4190,14160,no
4191,14165,no
4192,14166,no
4193,14169,no
4194,14174,no
4195,14175,no
4196,14178,no
4197,14180,no
4198,14183,no
4199,14185,no
4200,14187,no
4201,14190,no
4202,14191,no
4203,14192,no
4204,14194,no
4205,14199,no
4206,14202,no
4207,14203,no
4208,14206,no
4209,14215,no
4210,14217,no
4211,14218,no
4212,14222,no
4213,14227,no
4214,14229,no
4215,14230,no
4216,14231,no
4217,14232,no
4218,14235,no
4219,14236,no
4220,14237,no
4221,14238,no
4222,14239,no
4223,14242,no
4224,14243,no
4225,14246,no
4226,14247,no
4227,14249,no
4228,14250,no
4229,14251,no
4230,14252,no
4231,14253,no
4232,14254,no
4233,14255,no
4234,14256,no
4235,14257,no
4236,14258,no
4237,14263,no
4238,14264,no
4239,14269,no
4240,14271,no
4241,14272,no
4242,14279,no
4243,14280,no
4244,14281,no
4245,14282,no
4246,14286,no
4247,14291,no
4248,14292,no
4249,14295,no
4250,14296,no
4251,14297,no
4252,14299,no
4253,14302,no
4254,14304,no
4255,14305,no
4256,14306,no
4257,14314,no
4258,14316,no
4259,14324,no
4260,14327,no
4261,14330,no
4262,14331,no
4263,14332,no
4264,14334,no
4265,14338,no
4266,14341,no
4267,14344,no
4268,14346,no
4269,14352,no
4270,14353,no
4271,14355,no
4272,14356,no
4273,14361,no
4274,14362,no
4275,14365,no
4276,14369,no
4277,14371,no
4278,14380,no
4279,14386,no
4280,14388,no
4281,14391,no
4282,14395,no
4283,14398,no
4284,14399,no
4285,14402,no
4286,14406,no
4287,14408,no
4288,14410,no
4289,14413,no
4290,14414,no
4291,14419,no
4292,14427,no
4293,14432,no
4294,14436,no
4295,14439,no
4296,14448,no
4297,14452,no
4298,14454,no
4299,14459,no
4300,14465,no
4301,14467,no
4302,14470,no
4303,14477,no
4304,14479,no
4305,14487,no
4306,14492,no
4307,14498,no
4308,14500,no
4309,14501,no
4310,14506,no
4311,14507,no
4312,14509,no
4313,14510,no
4314,14514,no
4315,14515,no
4316,14516,no
4317,14517,no
4318,14520,no
4319,14524,no
4320,14525,no
4321,14529,no
4322,14531,no
4323,14533,no
4324,14539,no
4325,14546,no
4326,14547,no
4327,14548,no
4328,14551,no
4329,14555,no
4330,14562,no
4331,14564,no
4332,14565,no
4333,14566,no
4334,14567,no
4335,14568,no
4336,14570,no
4337,14572,no
4338,14573,no
4339,14574,no
4340,14575,no
4341,14576,no
4342,14577,no
4343,14583,no
4344,14591,no
4345,14592,no
4346,14599,no
4347,14606,no
4348,14608,no
4349,14611,no
4350,14612,no
4351,14613,no
4352,14614,no
4353,14616,no
4354,14617,no
4355,14618,no
4356,14620,no
4357,14622,no
4358,14624,no
4359,14628,no
4360,14629,no
4361,14630,no
4362,14634,no
4363,14635,no
4364,14636,no
4365,14637,no
4366,14638,no
4367,14644,no
4368,14647,no
4369,14648,no
4370,14649,no
4371,14655,no
4372,14657,no
4373,14659,no
4374,14663,no
4375,14668,no
4376,14679,no
4377,14682,no
4378,14686,no
4379,14690,no
4380,14691,no
4381,14694,no
4382,14696,no
4383,14704,no
4384,14708,no
4385,14710,no
4386,14712,no
4387,14717,no
4388,14719,no
4389,14720,no
4390,14722,no
4391,14727,no
4392,14728,no
4393,14734,no
4394,14737,no
4395,14740,no
4396,14742,no
4397,14746,no
4398,14748,no
4399,14751,no
4400,14756,no
4401,14759,no
4402,14761,no
4403,14762,no
4404,14764,no
4405,14766,no
4406,14768,no
4407,14769,no
4408,14770,no
4409,14771,no
4410,14775,no
4411,14780,no
4412,14781,no
4413,14783,no
4414,14787,no
4415,14788,no
4416,14795,no
4417,14798,no
4418,14799,no
4419,14802,no
4420,14804,no
4421,14805,no
4422,14816,no
4423,14817,no
4424,14825,no
4425,14826,no
4426,14828,no
4427,14830,no
4428,14839,no
4429,14844,no
4430,14845,no
4431,14854,no
4432,14855,no
4433,14861,no
4434,14863,no
4435,14866,no
4436,14868,no
4437,14869,no
4438,14870,no
4439,14876,no
4440,14888,no
4441,14891,no
4442,14892,no
4443,14893,no
4444,14894,no
4445,14895,no
4446,14896,no
4447,14897,no
4448,14898,no
4449,14902,no
4450,14904,no
4451,14905,no
4452,14906,no
4453,14909,no
4454,14910,no
4455,14912,no
4456,14915,no
4457,14916,no
4458,14924,no
4459,14926,no
4460,14933,no
4461,14934,no
4462,14941,no
4463,14942,no
4464,14945,no
4465,14946,no
4466,14947,no
4467,14948,no
4468,14950,no
4469,14956,no
4470,14966,no
4471,14969,no
4472,14971,no
4473,14977,no
4474,14980,no
4475,14983,no
4476,14985,no
4477,14997,no
4478,15000,no
4479,15002,no
4480,15005,no
4481,15008,no
4482,15016,no
4483,15017,no
4484,15018,no
4485,15023,no
4486,15025,no
4487,15027,no
4488,15036,no
4489,15037,no
4490,15039,no
4491,15040,no
4492,15044,no
4493,15052,no
4494,15054,no
4495,15055,no
4496,15065,no
4497,15069,no
4498,15071,no
4499,15072,no
4500,15080,no
4501,15091,no
4502,15094,no
4503,15095,no
4504,15098,no
4505,15099,no
4506,15103,no
4507,15107,no
4508,15108,no
4509,15109,no
4510,15110,no
4511,15113,no
4512,15115,no
4513,15116,no
4514,15122,no
4515,15125,no
4516,15128,no
4517,15133,no
4518,15135,no
4519,15138,no
4520,15139,no
4521,15140,no
4522,15142,no
4523,15148,no
4524,15150,no
4525,15165,no
4526,15169,no
4527,15175,no
4528,15177,no
4529,15195,no
4530,15199,no
4531,15201,no
4532,15202,no
4533,15204,no
4534,15205,no
4535,15206,no
4536,15210,no
4537,15215,no
4538,15216,no
4539,15218,no
4540,15224,no
4541,15225,no
4542,15226,no
4543,15228,no
4544,15230,no
4545,15235,no
4546,15238,no
4547,15239,no
4548,15240,no
4549,15244,no
4550,15249,no
4551,15251,no
4552,15261,no
4553,15262,no
4554,15269,no
4555,15273,no
4556,15277,no
4557,15281,no
4558,15283,no
4559,15287,no
4560,15296,no
4561,15304,no
4562,15305,no
4563,15315,no
4564,15317,no
4565,15320,no
4566,15325,no
4567,15327,no
4568,15328,no
4569,15329,no
4570,15332,no
4571,15334,no
4572,15335,no
4573,15338,no
4574,15339,no
4575,15341,no
4576,15347,no
4577,15353,no
4578,15357,no
4579,15362,no
4580,15364,no
4581,15367,no
4582,15381,no
4583,15383,no
4584,15390,no
4585,15391,no
4586,15392,no
4587,15394,no
4588,15395,no
4589,15396,no
4590,15398,no
4591,15400,no
4592,15407,no
4593,15408,no
4594,15414,no
4595,15418,no
4596,15421,no
4597,15422,no
4598,15429,no
4599,15436,no
4600,15440,no
4601,15441,no
4602,15442,no
4603,15443,no
4604,15451,no
4605,15455,no
4606,15456,no
4607,15461,no
4608,15462,no
4609,15463,no
4610,15467,no
4611,15470,no
4612,15471,no
4613,15473,no
4614,15478,no
4615,15479,no
4616,15487,no
4617,15489,no
4618,15496,no
4619,15498,no
4620,15516,no
4621,15518,no
4622,15519,no
4623,15520,no
4624,15522,no
4625,15523,no
4626,15526,no
4627,15530,no
4628,15535,no
4629,15536,no
4630,15537,no
4631,15542,no
4632,15545,no
4633,15547,no
4634,15549,no
4635,15553,no
4636,15554,no
4637,15555,no
4638,15562,no
4639,15563,no
4640,15564,no
4641,15568,no
4642,15570,no
4643,15574,no
4644,15575,no
4645,15578,no
4646,15579,no
4647,15580,no
4648,15581,no
4649,15586,no
4650,15598,no
4651,15607,no
4652,15610,no
4653,15616,no
4654,15617,no
4655,15621,no
4656,15622,no
4657,15627,no
4658,15628,no
4659,15629,no
4660,15631,no
4661,15633,no
4662,15637,no
4663,15645,no
4664,15651,no
4665,15652,no
4666,15653,no
4667,15654,no
4668,15656,no
4669,15659,no
4670,15661,no
4671,15663,no
4672,15664,no
4673,15667,no
4674,15669,no
4675,15670,no
4676,15673,no
4677,15678,no
4678,15681,no
4679,15682,no
4680,15684,no
4681,15694,no
4682,15700,no
4683,15709,no
4684,15716,no
4685,15721,no
4686,15726,no
4687,15731,no
4688,15735,no
4689,15736,no
4690,15741,no
4691,15744,no
4692,15749,no
4693,15751,no
4694,15752,no
4695,15754,no
4696,15763,no
4697,15764,no
4698,15765,no
4699,15769,no
4700,15771,no
4701,15777,no
4702,15782,no
4703,15785,no
4704,15786,no
4705,15794,no
4706,15795,no
4707,15796,no
4708,15798,no
4709,15801,no
4710,15810,no
4711,15812,no
4712,15814,no
4713,15817,no
4714,15820,no
4715,15821,no
4716,15822,no
4717,15826,no
4718,15830,no
4719,15832,no
4720,15835,no
4721,15836,no
4722,15839,no
4723,15841,no
4724,15842,no
4725,15845,no
4726,15852,no
4727,15854,no
4728,15855,no
4729,15858,no
4730,15876,no
4731,15877,no
4732,15878,no
4733,15879,no
4734,15883,no
4735,15889,no
4736,15891,no
4737,15893,no
4738,15895,no
4739,15899,no
4740,15900,no
4741,15904,no
4742,15909,no
4743,15910,no
4744,15911,no
4745,15913,no
4746,15918,no
4747,15921,no
4748,15922,no
4749,15925,no
4750,15929,no
4751,15936,no
4752,15938,no
4753,15942,no
4754,15944,no
4755,15950,no
4756,15953,no
4757,15956,no
4758,15960,no
4759,15962,no
4760,15963,no
4761,15968,no
4762,15970,no
4763,15971,no
4764,15977,no
4765,15978,no
4766,15982,no
4767,15983,no
4768,15989,no
4769,15993,no
4770,15998,no
4771,16001,no
4772,16002,no
4773,16003,no
4774,16007,no
4775,16011,no
4776,16017,no
4777,16018,no
4778,16019,no
4779,16020,no
4780,16027,no
4781,16029,no
4782,16033,no
4783,16034,no
4784,16038,no
4785,16040,no
4786,16041,no
4787,16044,no
4788,16049,no
4789,16050,no
4790,16052,no
4791,16053,no
4792,16054,no
4793,16056,no
4794,16057,no
4795,16058,no
4796,16064,no
4797,16065,no
4798,16077,no
4799,16079,no
4800,16080,no
4801,16081,no
4802,16084,no
4803,16087,no
4804,16093,no
4805,16094,no
4806,16095,no
4807,16099,no
4808,16103,no
4809,16106,no
4810,16114,no
4811,16115,no
4812,16121,no
4813,16124,no
4814,16131,no
4815,16135,no
4816,16139,no
4817,16142,no
4818,16147,no
4819,16148,no
4820,16154,no
4821,16155,no
4822,16156,no
4823,16157,no
4824,16160,no
4825,16164,no
4826,16165,no
4827,16166,no
4828,16169,no
4829,16170,no
4830,16176,no
4831,16179,no
4832,16180,no
4833,16188,no
4834,16190,no
4835,16191,no
4836,16192,no
4837,16199,no
4838,16203,no
4839,16204,no
4840,16205,no
4841,16207,no
4842,16209,no
4843,16210,no
4844,16213,no
4845,16214,no
4846,16230,no
4847,16233,no
4848,16236,no
4849,16237,no
4850,16239,no
4851,16240,no
4852,16242,no
4853,16244,no
4854,16247,no
4855,16250,no
4856,16253,no
4857,16254,no
4858,16256,no
4859,16258,no
4860,16259,no
4861,16260,no
4862,16265,no
4863,16269,no
4864,16273,no
4865,16275,no
4866,16282,no
4867,16283,no
4868,16284,no
4869,16285,no
4870,16286,no
4871,16288,no
4872,16293,no
4873,16294,no
4874,16296,no
4875,16298,no
4876,16299,no
4877,16301,no
4878,16302,no
4879,16306,no
4880,16307,no
4881,16310,no
4882,16311,no
4883,16312,no
4884,16313,no
4885,16316,no
4886,16318,no
4887,16321,no
4888,16323,no
4889,16326,no
4890,16330,no
4891,16331,no
4892,16333,no
4893,16343,no
4894,16344,no
4895,16346,no
4896,16347,no
4897,16348,no
4898,16349,no
4899,16351,no
4900,16355,no
4901,16361,no
4902,16367,no
4903,16368,no
4904,16374,no
4905,16376,no
4906,16377,no
4907,16378,no
4908,16381,no
4909,16384,no
4910,16386,no
4911,16387,no
4912,16396,no
4913,16399,no
4914,16400,no
4915,16401,no
4916,16405,no
4917,16406,no
4918,16412,no
4919,16413,no
4920,16415,no
4921,16420,no
4922,16422,no
4923,16424,no
4924,16425,no
4925,16429,no
4926,16433,no
4927,16435,no
4928,16436,no
4929,16437,no
4930,16441,no
4931,16443,no
4932,16450,no
4933,16452,no
4934,16453,no
4935,16455,no
4936,16461,no
4937,16468,no
4938,16471,no
4939,16479,no
4940,16480,no
4941,16481,no
4942,16488,no
4943,16492,no
4944,16493,no
4945,16497,no
4946,16499,no
4947,16501,no
4948,16503,no
4949,16510,no
4950,16512,no
4951,16513,no
4952,16518,no
4953,16519,no
4954,16523,no
4955,16524,no
4956,16532,no
4957,16536,no
4958,16538,no
4959,16540,no
4960,16541,no
4961,16542,no
4962,16545,no
4963,16550,no
4964,16551,no
4965,16554,no
4966,16556,no
4967,16560,no
4968,16563,no
4969,16568,no
4970,16570,no
4971,16572,no
4972,16589,no
4973,16590,no
4974,16591,no
4975,16597,no
4976,16599,no
4977,16600,no
4978,16604,no
4979,16609,no
4980,16610,no
4981,16611,no
4982,16617,no
4983,16618,no
4984,16628,no
4985,16630,no
4986,16634,no
4987,16639,no
4988,16641,no
4989,16642,no
4990,16647,no
4991,16652,no
4992,16655,no
4993,16657,no
4994,16659,no
4995,16662,no
4996,16664,no
4997,16665,no
4998,16671,no
4999,16683,no
5000,16684,no
5001,16686,no
5002,16688,no
5003,16692,no
5004,16697,no
5005,16704,no
5006,16706,no
5007,16708,no
5008,16712,no
5009,16713,no
5010,16714,no
5011,16722,no
5012,16723,no
5013,16725,no
5014,16727,no
5015,16731,no
5016,16734,no
5017,16735,no
5018,16740,no
5019,16742,no
5020,16743,no
5021,16746,no
5022,16750,no
5023,16757,no
5024,16766,no
5025,16769,no
5026,16771,no
5027,16773,no
5028,16777,no
5029,16781,no
5030,16783,no
5031,16786,no
5032,16790,no
5033,16793,no
5034,16795,no
5035,16796,no
5036,16800,no
5037,16802,no
5038,16808,no
5039,16813,no
5040,16814,no
5041,16819,no
5042,16822,no
5043,16826,no
5044,16829,no
5045,16831,no
5046,16834,no
5047,16841,no
5048,16843,no
5049,16847,no
5050,16849,no
5051,16851,no
5052,16853,no
5053,16854,no
5054,16855,no
5055,16858,no
5056,16865,no
5057,16866,no
5058,16867,no
5059,16874,no
5060,16878,no
5061,16880,no
5062,16881,no
5063,16886,no
5064,16894,no
5065,16896,no
5066,16897,no
5067,16900,no
5068,16902,no
5069,16903,no
5070,16906,no
5071,16907,no
5072,16909,no
5073,16910,no
5074,16916,no
5075,16917,no
5076,16926,no
5077,16930,no
5078,16933,no
5079,16934,no
5080,16938,no
5081,16942,no
5082,16946,no
5083,16949,no
5084,16952,no
5085,16963,no
5086,16966,no
5087,16967,no
5088,16968,no
5089,16969,no
5090,16970,no
5091,16971,no
5092,16975,no
5093,16977,no
5094,16978,no
5095,16986,no
5096,17005,no
5097,17006,no
5098,17007,no
5099,17012,no
5100,17013,no
5101,17017,no
5102,17018,no
5103,17023,no
5104,17024,no
5105,17025,no
5106,17028,no
5107,17031,no
5108,17041,no
5109,17044,no
5110,17054,no
5111,17056,no
5112,17058,no
5113,17060,no
5114,17061,no
5115,17062,no
5116,17063,no
5117,17070,no
5118,17072,no
5119,17074,no
5120,17078,no
5121,17079,no
5122,17080,no
5123,17082,no
5124,17090,no
5125,17092,no
5126,17095,no
5127,17097,no
5128,17098,no
5129,17099,no
5130,17104,no
5131,17106,no
5132,17107,no
5133,17111,no
5134,17112,no
5135,17115,no
5136,17119,no
5137,17125,no
5138,17127,no
5139,17130,no
5140,17136,no
5141,17137,no
5142,17139,no
5143,17142,no
5144,17143,no
5145,17144,no
5146,17145,no
5147,17147,no
5148,17150,no
5149,17153,no
5150,17155,no
5151,17161,no
5152,17163,no
5153,17167,no
5154,17172,no
5155,17176,no
5156,17177,no
5157,17183,no
5158,17184,no
5159,17191,no
5160,17193,no
5161,17195,no
5162,17197,no
5163,17199,no
5164,17203,no
5165,17204,no
5166,17208,no
5167,17209,no
5168,17211,no
5169,17217,no
5170,17218,no
5171,17221,no
5172,17223,no
5173,17225,no
5174,17227,no
5175,17231,no
5176,17232,no
5177,17234,no
5178,17237,no
5179,17240,no
5180,17243,no
5181,17247,no
5182,17248,no
5183,17257,no
5184,17258,no
5185,17264,no
5186,17267,no
5187,17268,no
5188,17273,no
5189,17274,no
5190,17276,no
5191,17277,no
5192,17280,no
5193,17282,no
5194,17283,no
5195,17295,no
5196,17302,no
5197,17303,no
5198,17304,no
5199,17306,no
5200,17310,no
5201,17313,no
5202,17314,no
5203,17315,no
5204,17317,no
5205,17327,no
5206,17328,no
5207,17331,no
5208,17336,no
5209,17342,no
5210,17347,no
5211,17348,no
5212,17350,no
5213,17351,no
5214,17353,no
5215,17357,no
5216,17360,no
5217,17362,no
5218,17365,no
5219,17366,no
5220,17367,no
5221,17368,no
5222,17372,no
5223,17374,no
5224,17382,no
5225,17385,no
5226,17388,no
5227,17393,no
5228,17399,no
5229,17401,no
5230,17404,no
5231,17413,no
5232,17419,no
5233,17423,no
5234,17427,no
5235,17428,no
5236,17432,no
5237,17441,no
5238,17448,no
5239,17449,no
5240,17450,no
5241,17455,no
5242,17457,no
5243,17459,no
5244,17464,no
5245,17466,no
5246,17467,no
5247,17473,no
5248,17475,no
5249,17476,no
5250,17478,no
5251,17480,no
5252,17485,no
5253,17489,no
5254,17491,no
5255,17500,no
5256,17501,no
5257,17503,no
5258,17507,no
5259,17521,no
5260,17525,no
5261,17529,no
5262,17532,no
5263,17541,no
5264,17547,no
5265,17549,no
5266,17552,no
5267,17556,no
5268,17560,no
5269,17561,no
5270,17564,no
5271,17565,no
5272,17567,no
5273,17568,no
5274,17574,no
5275,17584,no
5276,17585,no
5277,17586,no
5278,17588,no
5279,17599,no
5280,17601,no
5281,17605,no
5282,17610,no
5283,17613,no
5284,17615,no
5285,17616,no
5286,17620,no
5287,17627,no
5288,17631,no
5289,17640,no
5290,17643,no
5291,17644,no
5292,17645,no
5293,17649,no
5294,17650,no
5295,17651,no
5296,17654,no
5297,17656,no
5298,17660,no
5299,17661,no
5300,17662,no
5301,17663,no
5302,17665,no
5303,17668,no
5304,17669,no
5305,17670,no
5306,17672,no
5307,17675,no
5308,17676,no
5309,17678,no
5310,17679,no
5311,17682,no
5312,17683,no
5313,17684,no
5314,17685,no
5315,17692,no
5316,17693,no
5317,17697,no
5318,17698,no
5319,17699,no
5320,17700,no
5321,17703,no
5322,17713,no
5323,17714,no
5324,17721,no
5325,17724,no
5326,17725,no
5327,17732,no
5328,17735,no
5329,17737,no
5330,17739,no
5331,17740,no
5332,17742,no
5333,17747,no
5334,17751,no
5335,17752,no
5336,17754,no
5337,17756,no
5338,17758,no
5339,17766,no
5340,17768,no
5341,17769,no
5342,17770,no
5343,17775,no
5344,17787,no
5345,17793,no
5346,17795,no
5347,17801,no
5348,17805,no
5349,17806,no
5350,17807,no
5351,17810,no
5352,17814,no
5353,17815,no
5354,17817,no
5355,17822,no
5356,17831,no
5357,17832,no
5358,17836,no
5359,17841,no
5360,17848,no
5361,17855,no
5362,17856,no
5363,17857,no
5364,17861,no
5365,17865,no
5366,17868,no
5367,17874,no
5368,17876,no
5369,17877,no
5370,17880,no
5371,17882,no
5372,17890,no
5373,17894,no
5374,17895,no
5375,17897,no
5376,17899,no
5377,17900,no
5378,17903,no
5379,17910,no
5380,17913,no
5381,17916,no
5382,17920,no
5383,17923,no
5384,17926,no
5385,17929,no
5386,17931,no
5387,17933,no
5388,17935,no
5389,17937,no
5390,17938,no
5391,17939,no
5392,17942,no
5393,17948,no
5394,17949,no
5395,17950,no
5396,17953,no
5397,17954,no
5398,17955,no
5399,17956,no
5400,17957,no
5401,17958,no
5402,17959,no
5403,17962,no
5404,17963,no
5405,17967,no
5406,17969,no
