ID,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day_Of_Week,Campaign,Pdays,Previous,Poutcome,Emp.Var.Rate,Cons.Price.Idx,Cons.Conf.Idx,Outcome
21478,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21481,34,technician,married,high.school,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21484,30,self-employed,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21485,32,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21486,32,technician,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21487,49,blue-collar,married,Other,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21488,54,self-employed,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21489,48,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21490,39,admin.,married,university.degree,no,no,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,no
21493,33,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21494,46,blue-collar,married,Other,,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21496,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21497,47,housemaid,married,Other,,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21499,31,technician,married,professional.course,no,no,no,telephone,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21501,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21502,47,blue-collar,married,Other,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21503,36,admin.,married,university.degree,,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21504,48,management,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21505,29,technician,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21506,46,blue-collar,married,Other,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21507,46,blue-collar,married,Other,,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21508,56,admin.,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21509,35,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21511,48,technician,single,university.degree,,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21512,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21514,30,technician,single,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21515,33,admin.,single,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21517,59,admin.,married,Other,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21519,33,technician,divorced,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21520,31,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21521,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21523,52,admin.,married,university.degree,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21524,37,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21525,58,technician,divorced,professional.course,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21527,30,self-employed,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21529,50,blue-collar,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21531,31,admin.,single,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21533,44,blue-collar,married,Other,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21536,34,technician,married,high.school,,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21538,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21539,41,admin.,married,university.degree,,no,no,cellular,aug,tue,17,999,0,nonexistent,1.4,93.444,-36.1,no
21541,36,admin.,married,university.degree,,no,no,cellular,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,no
21542,35,entrepreneur,divorced,professional.course,,unknown,unknown,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,yes
21543,42,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,no
21545,38,technician,single,professional.course,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21546,32,technician,single,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21547,36,admin.,married,university.degree,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21548,36,admin.,single,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21549,54,technician,married,professional.course,,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,yes
21550,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21552,32,technician,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21553,37,technician,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21554,47,admin.,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21558,31,technician,married,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21559,49,services,single,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21560,52,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21562,54,blue-collar,married,Other,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21563,33,technician,married,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21564,54,blue-collar,married,Other,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21565,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21567,43,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21568,33,technician,single,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21569,58,retired,married,university.degree,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21571,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21573,48,technician,married,high.school,,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21575,34,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21576,41,technician,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21577,34,admin.,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21578,47,services,married,Other,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21579,32,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21581,48,technician,married,professional.course,yes,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21584,49,admin.,married,high.school,no,yes,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21585,36,unemployed,single,professional.course,no,yes,yes,telephone,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21586,40,admin.,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21587,59,blue-collar,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21589,32,technician,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21590,54,admin.,married,university.degree,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21591,40,admin.,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21592,40,admin.,married,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21593,30,admin.,married,university.degree,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21594,32,management,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21596,49,blue-collar,married,Other,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21598,31,unemployed,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21599,49,blue-collar,married,Other,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21601,47,unemployed,married,professional.course,,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21602,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21603,49,,married,high.school,,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21604,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21605,45,blue-collar,married,Other,,yes,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,no
21606,59,admin.,married,Other,,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21608,33,technician,married,professional.course,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21612,30,technician,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21613,30,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21614,30,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21616,33,technician,married,university.degree,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21617,31,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21619,54,management,married,university.degree,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21621,37,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21622,31,self-employed,married,university.degree,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21623,35,technician,married,professional.course,,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21625,31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21626,54,blue-collar,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21628,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21629,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21630,31,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21631,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21632,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21634,45,admin.,single,university.degree,no,no,yes,cellular,aug,tue,11,999,0,nonexistent,1.4,93.444,-36.1,no
21636,49,admin.,married,high.school,no,no,no,cellular,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,no
21637,31,admin.,married,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21638,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21639,45,blue-collar,married,,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21641,54,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21642,35,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21643,36,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21644,39,technician,divorced,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21645,54,blue-collar,married,Other,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21646,56,retired,married,Other,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,yes
21647,29,management,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21648,32,admin.,single,university.degree,no,unknown,unknown,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21649,32,technician,married,university.degree,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21650,30,management,married,high.school,no,yes,no,cellular,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,no
21651,29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21652,45,technician,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21654,41,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21655,34,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21656,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,yes
21657,32,technician,single,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21658,33,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21659,30,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21660,45,technician,married,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21662,35,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21664,35,technician,married,professional.course,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21665,44,blue-collar,married,Other,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21667,33,admin.,married,university.degree,,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21668,50,admin.,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21669,30,technician,single,university.degree,no,no,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21671,31,technician,single,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21672,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21673,44,admin.,married,Other,,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21674,48,blue-collar,married,Other,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21675,31,services,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21676,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21679,43,technician,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21680,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21682,47,blue-collar,married,Other,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21684,38,admin.,married,university.degree,,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21686,56,blue-collar,married,Other,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,no
21687,34,admin.,single,university.degree,,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21688,33,technician,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21689,30,technician,single,professional.course,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,no
21690,29,admin.,single,university.degree,,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21691,33,admin.,divorced,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21693,30,technician,single,university.degree,,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21695,35,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21696,33,admin.,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21698,33,admin.,single,university.degree,,unknown,unknown,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21699,29,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21700,31,admin.,married,university.degree,,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21702,52,unemployed,married,Other,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21703,30,admin.,single,professional.course,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,no
21705,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,no
21707,52,blue-collar,married,Other,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21708,53,self-employed,married,Other,no,no,no,cellular,aug,tue,11,999,0,nonexistent,1.4,93.444,-36.1,no
21709,32,technician,married,high.school,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21710,60,retired,married,Other,,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21711,46,services,married,high.school,,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21712,46,blue-collar,married,Other,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21713,32,technician,married,high.school,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21714,41,technician,single,professional.course,,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21715,31,admin.,single,high.school,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21716,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,yes
21717,56,retired,married,high.school,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21719,37,services,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21720,36,technician,single,high.school,no,yes,yes,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,no
21721,29,technician,single,university.degree,,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21722,52,admin.,married,high.school,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21723,34,admin.,single,university.degree,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,no
21724,47,blue-collar,married,Other,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21726,56,blue-collar,married,Other,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21728,41,technician,single,professional.course,,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21729,39,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21730,35,technician,married,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21732,29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21733,45,technician,divorced,professional.course,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21735,52,admin.,divorced,,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21737,32,admin.,married,university.degree,no,unknown,unknown,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21738,47,blue-collar,married,Other,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21739,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21740,55,housemaid,married,Other,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21741,31,technician,single,university.degree,no,no,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,no
21742,30,technician,single,professional.course,no,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21743,57,services,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21744,58,blue-collar,married,Other,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21746,31,technician,single,university.degree,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21747,33,admin.,single,university.degree,,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21748,29,services,married,professional.course,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,yes
21750,38,technician,married,university.degree,no,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,no
21752,45,blue-collar,married,Other,,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21754,43,management,married,university.degree,no,yes,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,no
21755,31,services,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21756,33,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21758,40,admin.,divorced,university.degree,,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,no
21759,32,technician,married,university.degree,,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,no
21761,58,admin.,married,university.degree,,yes,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,no
21763,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21764,32,technician,married,high.school,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21766,38,admin.,single,university.degree,,yes,yes,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
21768,48,blue-collar,married,Other,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21770,30,technician,single,professional.course,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21771,38,technician,married,professional.course,,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21772,31,admin.,married,university.degree,,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
21773,31,admin.,single,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21775,38,technician,divorced,high.school,,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,no
21777,29,technician,single,high.school,,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21778,33,admin.,single,university.degree,,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21779,59,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21782,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21784,39,management,divorced,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,yes
21785,33,admin.,single,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21786,37,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21787,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21791,53,management,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21792,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21793,33,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21794,51,retired,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21795,49,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21797,32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21799,36,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21800,31,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21802,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21803,43,unemployed,married,professional.course,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21808,32,technician,single,university.degree,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21811,32,technician,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21813,40,admin.,married,high.school,no,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
