,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2803,NCB30,OUT013,3138.228762891253
2804,FDK25,OUT013,2724.284187740003
2805,FDW28,OUT049,3184.460048237506
2806,FDD47,OUT017,2847.023412060397
2807,FDK16,OUT019,-426.4564077143567
2808,FDW37,OUT046,1524.984680346495
2809,FDA48,OUT035,3645.620588318601
2810,FDA14,OUT017,2416.819686440579
2811,FDV15,OUT013,1677.4172945076932
2812,FDN22,OUT049,4067.383550067868
2813,NCD55,OUT045,605.3757749590363
2814,FDY43,OUT013,2742.5015631142937
2815,NCU05,OUT017,1398.0145032436853
2816,FDF10,OUT035,2482.8774037248922
2817,FDR39,OUT018,2663.151302482777
2818,FDG40,OUT013,607.9769935770569
2819,FDZ28,OUT019,131.95890165102162
2820,FDE02,OUT045,1480.5301674364719
2821,FDU60,OUT049,2802.762076993341
2822,FDM21,OUT013,4100.654422550163
2823,FDV52,OUT019,-66.37867301439667
2824,NCW06,OUT013,3039.257934716559
2825,FDX36,OUT035,3710.613754926772
2826,FDT35,OUT027,4160.989691400417
2827,NCL19,OUT010,370.7567227084851
2828,NCD31,OUT046,2597.996695466593
2829,FDE53,OUT019,-165.732866644738
2830,FDW58,OUT019,-153.18769358522002
2831,DRF48,OUT046,2973.5580979236283
2832,FDW57,OUT035,2931.8294998260035
2833,DRH13,OUT017,1814.8047628617157
2834,FDT33,OUT013,2715.662387114657
2835,DRK47,OUT027,5032.8447941559525
2836,FDY22,OUT010,331.544527258734
2837,FDC35,OUT019,1410.0743224247735
2838,FDO03,OUT013,3681.3190417425863
2839,FDF24,OUT045,1286.5923541269071
2840,FDF56,OUT018,2623.112697277262
2841,FDD28,OUT013,975.0250009435122
2842,FDG53,OUT027,3709.8575384069454
2843,FDO27,OUT019,-360.17086896876015
2844,NCF54,OUT018,2417.6537289565226
2845,FDC20,OUT027,2421.9630207288537
2846,FDU10,OUT046,667.206516805413
2847,DRA24,OUT018,2314.6618757221486
2848,FDA02,OUT010,385.88256293444283
2849,FDG10,OUT017,1072.0272528373528
2850,FDW39,OUT010,969.0882680168743
2851,FDP04,OUT019,-828.5127478471359
2852,NCM55,OUT013,2950.448889203881
2853,FDG47,OUT045,4080.820867224539
2854,NCU41,OUT017,3145.316890894086
2855,NCK31,OUT017,955.6972617761126
2856,FDZ46,OUT045,1698.6014327894668
2857,FDU13,OUT027,3837.665471952185
2858,NCF19,OUT045,732.2964952274303
2859,NCJ43,OUT013,2746.044655832607
2860,NCJ05,OUT045,2374.654629737935
2861,FDS04,OUT027,3636.1876035322457
2862,FDX28,OUT010,-275.2339543563431
2863,FDB41,OUT027,2207.483881516677
2864,FDG53,OUT046,2262.719932686994
2865,FDL15,OUT010,551.1985693651923
2866,FDQ08,OUT049,1168.2524524189112
2867,DRN36,OUT013,1583.1909416459343
2868,FDI46,OUT013,4027.790179198578
2869,FDG16,OUT027,4825.536547537877
2870,FDV32,OUT013,1106.2927952951711
2871,FDF44,OUT010,253.12133465405662
2872,FDK04,OUT018,653.9184555374802
2873,NCA41,OUT013,3096.654435664103
2874,FDD51,OUT017,805.0363462485054
2875,NCZ53,OUT045,2923.5648523254476
2876,FDP01,OUT027,3902.8410171533724
2877,FDY25,OUT049,3042.675574040069
2878,FDB17,OUT018,2580.01435702952
2879,NCV54,OUT018,1607.2992794724605
2880,FDJ32,OUT017,1195.2126658852442
2881,FDA37,OUT049,2143.888128065593
2882,FDG35,OUT035,2942.285829831989
2883,NCM05,OUT018,3916.5984449855823
2884,FDG45,OUT046,3442.354444358788
2885,FDH28,OUT013,677.515136439228
2886,NCE18,OUT049,4005.4489854839194
2887,FDH38,OUT045,1880.6485347689213
2888,FDR56,OUT013,3215.475188717362
2889,FDH17,OUT027,3011.007865447923
2890,FDD39,OUT049,3527.415865643372
2891,FDB41,OUT049,880.1323977163656
2892,NCR53,OUT046,3517.7486548739166
2893,FDX46,OUT017,1070.4632644688133
2894,FDV28,OUT049,720.2443405156663
2895,FDA08,OUT018,2409.4404156847336
2896,FDH45,OUT017,859.2146349185018
2897,NCS38,OUT010,-136.92940281370312
2898,FDD40,OUT010,1150.3452028669894
2899,DRM59,OUT035,2607.572586197668
2900,NCJ43,OUT018,2487.6649771541224
2901,NCN29,OUT013,876.9707084065496
2902,NCC19,OUT045,2922.56939378386
2903,FDR56,OUT035,3303.3427631121326
2904,FDZ43,OUT049,3977.5562826421237
2905,FDJ32,OUT010,-836.2288536453282
2906,DRH03,OUT017,1584.1728748636865
2907,NCZ54,OUT035,2703.9568186044144
2908,FDE26,OUT017,2469.219531000765
2909,FDS03,OUT045,1000.2101830440183
2910,DRZ24,OUT019,-5.049676907223898
2911,FDO48,OUT027,4969.916416622692
2912,FDW39,OUT049,2911.7494474086902
2913,NCK05,OUT049,1138.6291153287607
2914,NCK30,OUT017,4084.950490570661
2915,FDT27,OUT018,3460.1776472943434
2916,FDS08,OUT019,977.6672601628338
2917,NCJ19,OUT049,991.4045294261764
2918,FDC58,OUT045,682.6097896063129
2919,DRE37,OUT013,2988.492865281934
2920,FDW02,OUT035,2162.0848329736637
2921,FDJ02,OUT010,518.5773955531604
2922,FDX09,OUT045,2750.6828835523024
2923,FDT31,OUT010,1140.2071158179579
2924,FDI24,OUT049,2940.7818985278495
2925,FDY09,OUT045,2752.3287380068114
2926,FDV28,OUT045,501.3061757616317
2927,DRM47,OUT049,3149.8368141717024
2928,FDT52,OUT019,1991.824412142833
2929,FDI48,OUT018,632.2171481856622
2930,FDY55,OUT017,4202.557320507804
2931,FDU48,OUT013,2157.459778621747
2932,FDN25,OUT045,884.985724458315
2933,FDP20,OUT049,2188.4841687569915
2934,FDJ15,OUT013,2962.4462809624915
2935,FDD04,OUT018,1931.5816159737374
2936,FDY58,OUT045,3579.0018025712166
2937,FDR37,OUT018,2664.7875457933164
2938,FDF44,OUT013,2156.9128774338074
2939,FDD32,OUT045,1330.4608614726894
2940,FDR57,OUT017,2612.004469756268
2941,DRG39,OUT027,2336.7324528168388
2942,FDX15,OUT017,2633.4077719095244
2943,DRN37,OUT045,2538.7437983911955
2944,FDW40,OUT027,3721.171503130703
2945,FDB32,OUT049,1676.3086746492363
2946,FDM40,OUT018,1975.6660087128216
2947,FDE39,OUT027,3371.7876628225767
2948,DRH49,OUT017,1433.6911603245624
2949,FDT46,OUT049,944.2789539219734
2950,NCF06,OUT035,4186.418245739255
2951,FDP07,OUT017,3258.4513956011315
2952,FDC04,OUT013,3811.0357870715284
2953,FDZ32,OUT017,1830.5765316413303
2954,FDD50,OUT045,2654.977843360428
2955,FDU56,OUT017,3096.272327841295
2956,FDV34,OUT017,1304.5196948734201
2957,NCY41,OUT013,648.4236652111739
2958,NCK18,OUT046,2617.160737705193
2959,DRH25,OUT049,965.036988440716
2960,FDT57,OUT046,3788.9167990701753
2961,FDV56,OUT018,1506.6080555887256
2962,FDV12,OUT045,1522.7581060365378
2963,FDN52,OUT017,1511.520320430288
2964,FDX38,OUT035,933.4215698770834
2965,FDE47,OUT018,1734.148928095949
2966,NCO07,OUT013,3374.4787370926965
2967,FDV09,OUT027,3864.9430946150424
2968,FDZ23,OUT019,1056.4105535460162
2969,DRH51,OUT018,1117.9770282335
2970,NCY54,OUT045,2592.9977770154687
2971,DRG49,OUT013,3900.164551852741
2972,NCC19,OUT049,3108.3813648973337
2973,NCV53,OUT045,3746.61071509686
2974,FDZ47,OUT019,-219.75270167547717
2975,NCO26,OUT018,1517.101564525107
2976,NCP02,OUT045,904.5962432954061
2977,NCW30,OUT018,3797.517899552673
2978,NCN55,OUT046,3796.5271428086608
2979,FDB20,OUT010,-624.0760401693967
2980,DRL11,OUT013,2536.104959644434
2981,DRD60,OUT045,2804.4220373109138
2982,FDW14,OUT010,-487.6490656032693
2983,FDL27,OUT010,-783.5251195611784
2984,FDU09,OUT018,649.1969525995958
2985,DRH36,OUT027,2659.3355932896593
2986,FDP34,OUT027,3925.5350381705057
2987,FDE04,OUT017,2942.1638362552485
2988,FDZ57,OUT027,3547.4266203150037
2989,FDF02,OUT010,-210.28144937578287
2990,FDG28,OUT045,3803.717370782234
2991,NCI31,OUT046,602.2088729984944
2992,FDT43,OUT013,950.1679361929148
2993,FDU20,OUT046,2008.9202932918938
2994,FDD53,OUT013,767.4157097295736
2995,FDW15,OUT045,2336.6546603318347
2996,NCT53,OUT045,2517.0219682647908
2997,NCG55,OUT027,3259.286072183545
2998,FDD48,OUT035,2014.4274871623375
2999,FDG47,OUT049,4296.2047676211105
3000,FDI21,OUT017,1157.469039684082
3001,FDT27,OUT017,3834.4016310396346
3002,DRO35,OUT013,1916.709545969124
3003,FDD33,OUT017,3863.418219943149
3004,FDC04,OUT035,3965.8484761746786
3005,FDY34,OUT013,2664.348094200533
3006,DRJ49,OUT049,2142.527265253698
3007,FDE05,OUT049,2394.2191460274767
3008,FDU31,OUT017,3630.096441707895
3009,NCN19,OUT027,4431.001043864362
3010,FDK56,OUT027,4423.24041252365
3011,FDK58,OUT017,1778.6520714213361
3012,NCJ42,OUT035,1772.8608676524657
3013,FDZ34,OUT027,4536.034195891386
3014,FDA52,OUT018,2524.540232272132
3015,NCR29,OUT013,947.8963237268324
3016,FDT48,OUT035,3358.7446585583175
3017,DRJ51,OUT019,1687.45534952446
3018,NCS54,OUT046,2800.160439838598
3019,FDV01,OUT035,2652.170272766201
3020,DRG51,OUT027,4041.718410205436
3021,NCG42,OUT013,2106.6434818369166
3022,FDA51,OUT049,1898.807401845505
3023,FDV19,OUT010,689.5368915497629
3024,NCT18,OUT045,2785.9957175543996
3025,NCS41,OUT045,2854.919533241214
3026,FDO03,OUT046,3641.75540726988
3027,FDL12,OUT010,-909.9021822749423
3028,FDY37,OUT010,438.57951233322956
3029,FDI58,OUT049,1597.3574273235818
3030,FDT28,OUT018,2095.3173617575935
3031,NCC42,OUT010,295.06534265929986
3032,FDO01,OUT017,2228.5872730644787
3033,FDJ02,OUT013,2427.9533120863866
3034,FDQ04,OUT018,420.4935482555395
3035,DRL47,OUT013,2053.819781769212
3036,FDZ32,OUT035,1921.1395870904526
3037,FDC35,OUT035,3454.39717042008
3038,FDX14,OUT045,1099.45062613439
3039,FDZ35,OUT013,1743.7375869741506
3040,FDL14,OUT013,2563.739948033936
3041,FDO04,OUT049,1014.4856268829008
3042,DRK11,OUT017,2517.1141119804
3043,FDB44,OUT018,3129.149660263235
3044,FDZ50,OUT049,2999.8268854038624
3045,FDI12,OUT027,2897.353036863359
3046,FDU43,OUT017,3905.252749963861
3047,FDD58,OUT010,-324.7799731172309
3048,FDB27,OUT017,3180.919276396537
3049,FDB04,OUT018,1093.78531025259
3050,NCO17,OUT013,1945.4422218214436
3051,FDL12,OUT017,1068.7267653529702
3052,DRJ13,OUT049,2635.4425347214365
3053,FDD57,OUT045,1559.8009284347427
3054,FDW19,OUT035,1985.7959197525192
3055,DRD27,OUT018,1329.8777071894544
3056,FDH27,OUT027,3742.5158632221455
3057,NCW30,OUT027,5530.523062056457
3058,FDR40,OUT018,1032.8669714502485
3059,FDG05,OUT013,2511.706594553712
3060,NCY41,OUT019,-1311.6149883646121
3061,FDI38,OUT018,3052.301539218788
3062,FDR20,OUT046,792.2439164882323
3063,FDE09,OUT017,1924.611541202058
3064,FDN50,OUT019,-303.47097400930386
3065,DRF27,OUT045,2344.44595714797
3066,DRF51,OUT013,621.2153471080932
3067,NCO02,OUT019,-816.3573575861366
3068,FDB51,OUT027,2455.9255972700776
3069,FDJ50,OUT013,969.7781073220387
3070,FDN52,OUT013,1386.7399106264409
3071,FDX14,OUT013,1253.2580031633368
3072,FDT27,OUT019,1847.3358916839488
3073,FDV10,OUT013,733.7270609447353
3074,FDU33,OUT046,741.468969458856
3075,FDU58,OUT046,2969.7654001791184
3076,NCP42,OUT027,4514.9163850829755
3077,FDL51,OUT027,4811.5889228362
3078,DRH15,OUT027,2175.918716348022
3079,FDU16,OUT017,1487.6407818466678
3080,FDW15,OUT017,2514.191753974216
3081,FDQ44,OUT045,1950.5995721479812
3082,NCI06,OUT027,4275.55441683581
3083,DRK23,OUT019,2092.364851211985
3084,FDC28,OUT035,1903.52200011912
3085,NCY17,OUT019,-1154.9431752698088
3086,NCV05,OUT018,2173.2832729027987
3087,FDM34,OUT019,223.75973636327842
3088,DRD60,OUT027,4340.813210447438
3089,FDT38,OUT046,1379.4330638428755
3090,FDQ57,OUT018,2055.0530346015366
3091,FDE59,OUT027,2101.9073133183847
3092,NCM43,OUT046,2596.756164613879
3093,DRI51,OUT049,2800.794247481177
3094,NCG30,OUT017,2052.905656866735
3095,NCK54,OUT035,1959.5581395102813
3096,FDQ16,OUT019,-135.05389413523778
3097,FDI36,OUT013,3178.3224723715325
3098,FDX16,OUT027,3812.7689418607433
3099,FDA34,OUT046,2820.8159531635583
3100,FDJ48,OUT018,3663.442882693339
3101,FDU47,OUT035,2366.3503498409514
3102,FDS39,OUT046,2320.482083585406
3103,FDD11,OUT046,4025.603840370258
3104,FDM16,OUT027,2652.121650423608
3105,FDU56,OUT018,2686.234406419655
3106,FDQ32,OUT017,2121.3696421341133
3107,DRK35,OUT013,699.3809550016772
3108,FDA58,OUT049,3796.1545881969596
3109,DRG48,OUT019,398.01986099314047
3110,FDT59,OUT010,1797.3551845171285
3111,FDQ31,OUT019,-392.9066077005783
3112,FDS51,OUT018,799.4297118881323
3113,FDW32,OUT027,2900.413537505119
3114,FDI15,OUT027,5576.403281610704
3115,NCV30,OUT017,1092.9283541896698
3116,DRG25,OUT049,3066.5814075662174
3117,FDT02,OUT013,593.4319393873598
3118,FDO33,OUT027,3282.5121017953106
3119,FDP38,OUT035,1051.4906063830288
3120,FDZ45,OUT035,3287.1893917589564
3121,NCA54,OUT027,4279.825738268182
3122,FDU33,OUT017,851.3895214047043
3123,FDN58,OUT017,3808.022168234687
3124,FDI05,OUT045,1134.8915516675397
3125,FDM57,OUT019,-561.5566247251605
3126,NCS42,OUT027,2861.2109860773226
3127,FDB57,OUT045,3501.4626128397263
3128,FDC03,OUT045,3012.574849650891
3129,FDZ58,OUT013,1975.4521596729342
3130,NCK29,OUT045,1898.2332105036253
3131,NCR53,OUT045,3454.8808712169657
3132,FDE26,OUT027,3809.5352168932122
3133,FDU52,OUT049,2552.3592457940017
3134,FDE41,OUT027,2800.740716132873
3135,FDU38,OUT018,2706.4038043137366
3136,FDA52,OUT017,2879.4306102830346
3137,FDW46,OUT046,1082.7901704474205
3138,DRI59,OUT035,3723.3087122304128
3139,FDT38,OUT035,1505.361043977285
3140,FDL33,OUT018,2841.1569870413455
3141,FDQ01,OUT027,5462.23545568262
3142,FDJ08,OUT046,3070.3221742442724
3143,FDQ47,OUT049,706.7354002421586
3144,NCZ18,OUT013,3943.452221377217
3145,FDE29,OUT017,1070.1882596522078
3146,FDF10,OUT027,3769.994359314893
3147,FDC48,OUT049,1488.6777679386078
3148,FDY58,OUT013,3665.8451235680536
3149,NCX30,OUT010,1985.0035198993223
3150,FDV11,OUT013,2859.5739342999836
3151,FDT46,OUT046,843.0683756148276
3152,DRD01,OUT019,-998.1657290697582
3153,FDQ11,OUT013,4105.762899111448
3154,NCM41,OUT017,1600.2106865032697
3155,NCC55,OUT013,617.3915003137323
3156,FDG45,OUT027,4873.684226614602
3157,NCQ54,OUT049,2745.7158938583334
3158,FDM34,OUT045,2012.5958329806226
3159,FDD17,OUT019,1865.219784182283
3160,FDN38,OUT027,5436.299063425348
3161,FDB53,OUT018,2101.1745488784027
3162,NCL06,OUT035,4243.729621149947
3163,NCV18,OUT019,-618.2597781021199
3164,FDX25,OUT013,2992.4338272417267
3165,FDB39,OUT046,902.0266181973536
3166,FDC33,OUT049,3275.528502280763
3167,NCO14,OUT018,442.3586266302377
3168,FDA58,OUT027,5196.679221682158
3169,NCQ02,OUT017,3042.0857028445353
3170,NCR53,OUT017,3661.8975745583225
3171,FDN52,OUT046,1401.5945366279366
3172,FDG26,OUT046,4104.683983310438
3173,FDE23,OUT027,2276.6268724947104
3174,DRI37,OUT013,976.56846615774
3175,DRH37,OUT018,2350.9890065798977
3176,FDO01,OUT035,2236.6196196243995
3177,FDK45,OUT049,2138.8607711158775
3178,FDP23,OUT049,3574.686483427894
3179,FDM33,OUT035,3626.17414394626
3180,FDD36,OUT017,2060.2985582871293
3181,FDL56,OUT017,1521.6704913971894
3182,FDT27,OUT010,1834.8841814027978
3183,FDG52,OUT017,841.790994383671
3184,NCL42,OUT035,3967.5033243722482
3185,DRJ24,OUT046,2916.8640480607146
3186,FDV38,OUT046,845.541873428487
3187,FDT35,OUT045,2649.4148895668873
3188,FDY51,OUT045,3417.1487875358875
3189,FDC37,OUT017,1838.6461221239242
3190,NCP43,OUT013,2904.6604909136
3191,FDO33,OUT045,1733.562560003461
3192,FDW04,OUT018,1809.977768203249
3193,NCC31,OUT046,2444.835657513237
3194,FDK22,OUT049,3540.30698812312
3195,FDJ50,OUT017,1069.8628673766661
3196,FDV13,OUT017,1603.3582317427827
3197,DRL60,OUT017,2516.5248342582713
3198,FDW03,OUT017,1812.7651294937796
3199,FDY27,OUT035,2952.4381116558516
3200,FDB39,OUT027,2335.1441993120225
3201,FDU59,OUT045,2530.9635271424713
3202,FDZ57,OUT049,2192.4140765354528
3203,FDO21,OUT049,3681.4112195368634
3204,FDS43,OUT018,2770.9354138577787
3205,FDU28,OUT010,1062.5576212472506
3206,FDC51,OUT010,36.128026083661496
3207,FDW16,OUT010,-420.583828082411
3208,FDP32,OUT010,131.4860116672309
3209,FDB60,OUT019,1238.2424599677493
3210,NCQ30,OUT046,1899.553482620238
3211,FDD26,OUT049,3075.7871647689135
3212,FDI44,OUT045,1228.9798004910353
3213,DRH23,OUT046,901.7797018679819
3214,FDO44,OUT046,1813.7834583515016
3215,FDG04,OUT046,2983.821335742799
3216,FDM32,OUT027,2993.5404793112957
3217,FDM09,OUT013,2726.2636958069875
3218,FDZ47,OUT013,1642.579860266233
3219,FDM40,OUT027,3698.1660168078924
3220,FDY48,OUT017,1775.0321828131755
3221,NCM30,OUT045,608.7919618636341
3222,FDX36,OUT010,1644.6273779378914
3223,DRF03,OUT017,751.4890688729524
3224,FDN51,OUT049,4235.795382829735
3225,FDM57,OUT049,1472.5367376646923
3226,FDB35,OUT049,1652.2896469426933
3227,FDY13,OUT027,2774.3420753326536
3228,FDA37,OUT017,2168.3079023973633
3229,NCX53,OUT017,2378.4836462957264
3230,FDD59,OUT018,1076.5431150901018
3231,FDX10,OUT019,-1297.6697690064193
3232,FDC03,OUT018,2797.191719126979
3233,FDW43,OUT035,3784.4791692408235
3234,FDW10,OUT046,2807.2344208052
3235,FDY14,OUT027,5572.935697795047
3236,FDV43,OUT045,735.8295047898948
3237,FDO40,OUT013,2431.0790867421497
3238,FDP46,OUT027,2927.7306089119
3239,NCE43,OUT019,723.226265880979
3240,FDD05,OUT035,2074.9135093419527
3241,FDJ60,OUT010,742.7367071145404
3242,DRE27,OUT018,1227.14739014773
3243,FDO11,OUT035,4136.333524459979
3244,DRG11,OUT027,3174.5206375761454
3245,FDK33,OUT010,1516.856609773519
3246,DRM23,OUT045,2620.2374778264907
3247,FDJ02,OUT027,3838.5737390226095
3248,NCZ05,OUT045,1604.1665208059567
3249,NCL30,OUT013,2020.356478633868
3250,FDZ19,OUT018,2533.88408926433
3251,FDM45,OUT049,2035.2663696336417
3252,FDO36,OUT046,2878.807731144719
3253,NCK31,OUT045,767.2338475089874
3254,DRJ37,OUT045,2355.9039544900425
3255,FDP24,OUT018,1665.6635382786717
3256,FDF46,OUT013,1878.8108526203155
3257,FDX46,OUT019,-924.9806955104347
3258,NCL18,OUT045,2933.323148978561
3259,FDJ26,OUT013,3439.0238028441277
3260,FDJ07,OUT045,1816.950123539004
3261,FDY15,OUT013,2447.40846761048
3262,DRG01,OUT045,1138.197063534279
3263,FDF58,OUT045,1020.808436583251
3264,FDZ14,OUT019,28.84248890906622
3265,FDP31,OUT049,1198.774778556468
3266,FDH45,OUT013,787.3097039027896
3267,FDA09,OUT010,879.1809542211108
3268,FDW31,OUT035,3348.2886569566763
3269,FDA57,OUT046,716.67060412875
3270,NCE55,OUT035,2892.317738495665
3271,FDC17,OUT019,1477.1706429781943
3272,FDC59,OUT013,1136.5667132300034
3273,FDA22,OUT013,2735.75862864096
3274,FDK52,OUT035,3689.3093102375547
3275,NCM26,OUT046,2429.319971910766
3276,NCT53,OUT035,2785.146788387737
3277,FDW45,OUT018,2113.512977338574
3278,NCI18,OUT035,3641.5278433135168
3279,FDE38,OUT018,2385.3021773432743
3280,FDF08,OUT019,-408.1057833218091
3281,FDY58,OUT010,1731.7448486520568
3282,FDF58,OUT019,-823.7535502837364
3283,FDX39,OUT017,3460.4389846698937
3284,FDB44,OUT049,3503.8380486091455
3285,FDF28,OUT013,2050.7411211667672
3286,FDE39,OUT013,1895.7763482889354
3287,FDT37,OUT018,3772.164528755561
3288,FDZ45,OUT017,3265.068005454234
3289,FDO40,OUT035,2551.648534433609
3290,FDM57,OUT027,2838.7632058500303
3291,DRG36,OUT017,2806.712044955459
3292,FDY36,OUT010,-698.657153916339
3293,DRL60,OUT027,3858.2055467158416
3294,FDS25,OUT019,-114.33624709662229
3295,DRF49,OUT027,3228.625291507099
3296,FDP16,OUT045,3809.245783459044
3297,FDS60,OUT049,3006.2608602420028
3298,FDU15,OUT027,2133.0446965729834
3299,FDK43,OUT046,2068.900115664071
3300,FDN25,OUT046,1005.3982478260921
3301,FDE53,OUT049,1790.6166056228299
3302,FDB22,OUT013,2504.2658845725496
3303,FDE39,OUT017,2006.7296216673308
3304,FDX35,OUT035,3754.262478550955
3305,NCG54,OUT049,2752.7290049115386
3306,FDH27,OUT035,2447.7509604985917
3307,NCK42,OUT013,3417.621842070766
3308,FDS25,OUT049,1871.6548630448988
3309,FDI10,OUT018,2466.1156533772355
3310,FDU35,OUT035,1784.8232127768626
3311,FDI04,OUT017,3249.3148755784528
3312,DRK23,OUT035,4119.208113762391
3313,FDB53,OUT019,413.0351349930919
3314,FDY02,OUT049,4197.920576220465
3315,FDM60,OUT035,854.0612154086139
3316,NCJ31,OUT010,1788.6300034102703
3317,DRP35,OUT017,2125.9345358739474
3318,NCQ30,OUT018,1657.1998266709898
3319,DRL11,OUT010,614.404563040548
3320,FDU01,OUT013,3025.6891047906443
3321,FDR39,OUT035,3033.056692513691
3322,FDO08,OUT046,2691.2042479849583
3323,FDC02,OUT045,4096.335384020506
3324,NCZ29,OUT035,2172.517966982391
3325,FDF29,OUT010,190.1224238705267
3326,FDZ23,OUT017,3097.5003189978493
3327,NCU53,OUT018,2337.9773416051976
3328,NCW30,OUT013,4082.5605427124183
3329,NCM26,OUT027,3902.8876710317927
3330,FDV50,OUT027,3372.829432562009
3331,FDW15,OUT049,2461.7527300073466
3332,FDI35,OUT027,4396.449022310698
3333,FDO11,OUT017,4072.24651319486
3334,FDN48,OUT046,1519.6507055663
3335,NCA17,OUT049,2483.931549172821
3336,NCN54,OUT013,1295.3051666711124
3337,FDP22,OUT013,858.914172726264
3338,NCB54,OUT035,2160.077114199946
3339,FDD08,OUT045,633.5441050125954
3340,DRM48,OUT010,-1345.7135654086635
3341,FDG41,OUT027,3212.1528687288665
3342,FDE44,OUT027,2284.446497961485
3343,FDE26,OUT035,2482.039320701393
3344,NCS38,OUT013,1829.0391174012789
3345,NCJ54,OUT018,3347.30070207104
3346,FDI40,OUT019,-347.286844812348
3347,FDN45,OUT018,3263.2945191292138
3348,FDU43,OUT046,3843.459587772541
3349,FDI04,OUT010,1200.8877935123169
3350,NCC07,OUT018,1387.1626860797005
3351,NCC07,OUT019,-235.87533377834995
3352,NCD18,OUT045,3547.456722799887
3353,FDU55,OUT035,4285.2278496612535
3354,FDX59,OUT035,777.803167198723
3355,FDR52,OUT049,3112.569672805076
3356,NCP17,OUT013,1074.4953041659821
3357,FDQ32,OUT045,1945.3800752324132
3358,NCT17,OUT049,3077.773797613034
3359,FDO10,OUT049,1078.8006589282409
3360,FDE32,OUT049,778.0337419484894
3361,FDN44,OUT045,2512.0630187960983
3362,FDH02,OUT035,1642.4169060182596
3363,FDK60,OUT013,1639.889040600017
3364,FDS24,OUT019,-476.82182539356415
3365,FDL03,OUT010,1266.654190962989
3366,FDB46,OUT027,4814.051671436723
3367,FDO48,OUT049,3652.0374461656825
3368,FDZ39,OUT049,1802.1919857441803
3369,FDT02,OUT027,2048.5029618359163
3370,FDC50,OUT013,1588.3518048195774
3371,FDP39,OUT035,1026.190521484021
3372,DRG15,OUT018,686.1273326535436
3373,FDP10,OUT018,1388.5609080467757
3374,FDF53,OUT027,4323.209243024618
3375,FDN34,OUT045,2651.770710537641
3376,FDK02,OUT045,1898.2851170762228
3377,FDC23,OUT045,2786.089340473794
3378,FDJ10,OUT019,310.38518559267175
3379,FDE53,OUT035,1869.8121094947774
3380,FDR25,OUT035,4374.16960106328
3381,FDW50,OUT046,2609.4376500242615
3382,FDS09,OUT049,955.9062137034134
3383,FDW49,OUT010,947.2798925828897
3384,FDU51,OUT046,2854.7156747865915
3385,FDF28,OUT018,1742.3104075066694
3386,NCY30,OUT018,2549.382356121359
3387,FDD44,OUT045,4070.519640126404
3388,FDX09,OUT017,2928.2091434810145
3389,NCF30,OUT013,1991.4168246531367
3390,FDZ50,OUT019,1008.6064507261808
3391,FDW37,OUT013,1541.971520551441
3392,FDD11,OUT049,4164.173323137619
3393,DRH39,OUT018,922.8925468040466
3394,FDA36,OUT049,3059.71563469963
3395,NCG43,OUT049,1551.6603808219293
3396,FDF02,OUT035,1849.2223529500557
3397,FDP57,OUT027,3102.5941405346994
3398,NCE42,OUT017,3750.0404129635017
3399,NCR38,OUT027,5389.5813439705935
3400,FDP03,OUT019,128.1433183995697
3401,FDO51,OUT035,890.7343750234284
3402,NCQ42,OUT046,2026.1600915159188
3403,NCM41,OUT046,1476.1155247947265
3404,FDH48,OUT027,2852.525449893561
3405,DRF60,OUT046,3721.9985808689416
3406,FDJ27,OUT035,1788.0389572477254
3407,FDQ14,OUT013,2411.6662871399526
3408,FDN27,OUT017,2051.1963468287413
3409,NCQ02,OUT046,2972.4251604435676
3410,FDJ33,OUT049,2097.4529899344284
3411,FDP07,OUT027,4600.326470054865
3412,DRE01,OUT049,3859.2106256488987
3413,FDU36,OUT045,1569.0975615607322
3414,FDL28,OUT017,3713.335197180885
3415,NCX53,OUT046,2260.5804312426912
3416,FDZ39,OUT013,1740.5747004405
3417,NCP42,OUT013,3104.3066569397974
3418,FDJ14,OUT035,1516.2220972775624
3419,FDK04,OUT049,1011.510284978001
3420,NCC19,OUT017,3142.0905134386985
3421,FDS09,OUT018,585.8400923664167
3422,FDZ02,OUT046,1592.424273074483
3423,FDD35,OUT018,1719.6453742651024
3424,NCY42,OUT017,2381.21972297113
3425,FDB05,OUT045,3818.0383501921588
3426,FDF20,OUT035,3299.887783086171
3427,NCO41,OUT018,1298.2876984074583
3428,FDC40,OUT027,2719.1846775002223
3429,FDV58,OUT045,3050.27322869088
3430,FDZ57,OUT045,2018.8174568053055
3431,DRM35,OUT046,2850.090095772846
3432,DRN36,OUT018,1231.1571466810333
3433,FDQ13,OUT046,1428.2912973638147
3434,DRO35,OUT010,-49.0168088201529
3435,NCD43,OUT035,1806.0759440090962
3436,FDA51,OUT018,1503.7733762589805
3437,NCX17,OUT027,5107.95115374585
3438,NCZ17,OUT049,754.0113124289147
3439,FDR11,OUT027,3993.276902500814
3440,FDW34,OUT049,3950.5079628977337
3441,FDN50,OUT017,1661.687245871627
3442,FDS09,OUT046,840.7091079289996
3443,FDS48,OUT018,2161.3617350143163
3444,FDL44,OUT049,2755.409810608083
3445,DRF48,OUT018,2683.2281880670866
3446,FDA14,OUT018,2075.8835268303346
3447,NCD30,OUT049,1629.8748549112584
