,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2857,FDU13,OUT027,3837.589376783427
2858,NCF19,OUT045,732.3336340258201
2859,NCJ43,OUT013,2748.715847139725
2860,NCJ05,OUT045,2372.4532721603296
2861,FDS04,OUT027,3636.448638292045
2862,FDX28,OUT010,-272.6739857102111
2863,FDB41,OUT027,2207.7210450611237
2864,FDG53,OUT046,2263.8305581163204
2865,FDL15,OUT010,549.2926415837109
2866,FDQ08,OUT049,1167.300737550136
2867,DRN36,OUT013,1581.9388466419787
2868,FDI46,OUT013,4029.228650419969
2869,FDG16,OUT027,4825.854213010279
2870,FDV32,OUT013,1108.3905118441976
2871,FDF44,OUT010,255.46896532232518
2872,FDK04,OUT018,656.00811764374
2873,NCA41,OUT013,3095.350817348679
2874,FDD51,OUT017,805.8315493455463
2875,NCZ53,OUT045,2924.8920227898325
2876,FDP01,OUT027,3902.467090699077
2877,FDY25,OUT049,3042.860983627263
2878,FDB17,OUT018,2579.9375836348136
2879,NCV54,OUT018,1608.178204567231
2880,FDJ32,OUT017,1196.1401745214846
2881,FDA37,OUT049,2145.6394168644697
2882,FDG35,OUT035,2939.4193214699426
2883,NCM05,OUT018,3919.093689489766
2884,FDG45,OUT046,3444.3840607445145
2885,FDH28,OUT013,676.3514914796301
2886,NCE18,OUT049,4006.8422353304404
2887,FDH38,OUT045,1882.8517168511935
2888,FDR56,OUT013,3214.6601893174748
2889,FDH17,OUT027,3011.2991495212655
2890,FDD39,OUT049,3526.2077973603505
2891,FDB41,OUT049,877.7367443405578
2892,NCR53,OUT046,3518.1368364660657
2893,FDX46,OUT017,1070.6779541967235
2894,FDV28,OUT049,718.9973874362519
2895,FDA08,OUT018,2409.989152804049
2896,FDH45,OUT017,858.4178114968943
2897,NCS38,OUT010,-135.1044548402606
2898,FDD40,OUT010,1147.789260148575
2899,DRM59,OUT035,2609.7208672058305
2900,NCJ43,OUT018,2490.3018709467287
2901,NCN29,OUT013,876.2103517402127
2902,NCC19,OUT045,2925.124133658778
2903,FDR56,OUT035,3302.468846973221
2904,FDZ43,OUT049,3978.483322342985
2905,FDJ32,OUT010,-835.2696727134613
2906,DRH03,OUT017,1582.6745150542952
2907,NCZ54,OUT035,2703.4577482349982
2908,FDE26,OUT017,2470.3597861017083
2909,FDS03,OUT045,1002.0141822495887
2910,DRZ24,OUT019,-5.007956919013964
2911,FDO48,OUT027,4969.975641907259
2912,FDW39,OUT049,2914.1538936340535
2913,NCK05,OUT049,1135.9599368479244
2914,NCK30,OUT017,4084.421368894604
2915,FDT27,OUT018,3460.767182649098
2916,FDS08,OUT019,977.717631816
2917,NCJ19,OUT049,989.540397581397
2918,FDC58,OUT045,683.5890922804514
2919,DRE37,OUT013,2987.920479693161
2920,FDW02,OUT035,2165.397136589568
2921,FDJ02,OUT010,516.7421621188181
2922,FDX09,OUT045,2752.1590429782136
2923,FDT31,OUT010,1137.766829155617
2924,FDI24,OUT049,2941.5838885722683
2925,FDY09,OUT045,2751.288192974599
2926,FDV28,OUT045,499.90183016921355
2927,DRM47,OUT049,3150.700806140157
2928,FDT52,OUT019,1992.1785377782371
2929,FDI48,OUT018,632.3553783245848
2930,FDY55,OUT017,4201.233589025513
2931,FDU48,OUT013,2154.9849000051972
2932,FDN25,OUT045,886.753755051494
2933,FDP20,OUT049,2185.954616211643
2934,FDJ15,OUT013,2963.3290255066045
2935,FDD04,OUT018,1930.5811115091542
2936,FDY58,OUT045,3579.4916989263756
2937,FDR37,OUT018,2663.3764276206634
2938,FDF44,OUT013,2159.289505728047
2939,FDD32,OUT045,1328.6449897701282
2940,FDR57,OUT017,2614.829076457558
2941,DRG39,OUT027,2336.8786215860946
2942,FDX15,OUT017,2631.6775590503457
2943,DRN37,OUT045,2539.5386209749904
2944,FDW40,OUT027,3721.4901116568444
2945,FDB32,OUT049,1673.483519498022
2946,FDM40,OUT018,1976.662478812722
2947,FDE39,OUT027,3371.9668154484707
2948,DRH49,OUT017,1430.6475809673002
2949,FDT46,OUT049,944.9001611413842
2950,NCF06,OUT035,4189.227288769904
2951,FDP07,OUT017,3256.538052443719
2952,FDC04,OUT013,3810.2990313383557
2953,FDZ32,OUT017,1832.650884216972
2954,FDD50,OUT045,2652.370008121808
2955,FDU56,OUT017,3094.891261566057
2956,FDV34,OUT017,1305.3770669397634
2957,NCY41,OUT013,647.0311363000023
2958,NCK18,OUT046,2618.6445108556045
2959,DRH25,OUT049,962.4024499608245
2960,FDT57,OUT046,3788.124605383145
2961,FDV56,OUT018,1505.5073046127707
2962,FDV12,OUT045,1520.9698297324667
2963,FDN52,OUT017,1512.7947409196836
2964,FDX38,OUT035,934.5005187799409
2965,FDE47,OUT018,1733.9742280857633
2966,NCO07,OUT013,3376.4295595404037
2967,FDV09,OUT027,3865.0779697496882
2968,FDZ23,OUT019,1056.4373016865657
2969,DRH51,OUT018,1116.333536376805
2970,NCY54,OUT045,2594.795976159717
2971,DRG49,OUT013,3901.820313476549
2972,NCC19,OUT049,3111.0321614021054
2973,NCV53,OUT045,3748.4765827427723
2974,FDZ47,OUT019,-219.71924276509787
2975,NCO26,OUT018,1519.4495128430474
2976,NCP02,OUT045,906.9047740545268
2977,NCW30,OUT018,3800.7382066869113
2978,NCN55,OUT046,3796.288928545753
2979,FDB20,OUT010,-621.9613327912593
2980,DRL11,OUT013,2536.5168871114347
2981,DRD60,OUT045,2802.8981844729365
2982,FDW14,OUT010,-485.6427738433906
2983,FDL27,OUT010,-780.9503895826199
2984,FDU09,OUT018,651.1903945877352
2985,DRH36,OUT027,2659.379703204033
2986,FDP34,OUT027,3925.627921644633
2987,FDE04,OUT017,2939.53645518242
2988,FDZ57,OUT027,3547.5456188125454
2989,FDF02,OUT010,-211.80268604217918
2990,FDG28,OUT045,3805.076968476741
2991,NCI31,OUT046,599.8189705742122
2992,FDT43,OUT013,948.9886449146211
2993,FDU20,OUT046,2006.567323668285
2994,FDD53,OUT013,766.1614285839833
2995,FDW15,OUT045,2335.6099850517003
2996,NCT53,OUT045,2519.94540429663
2997,NCG55,OUT027,3259.319991789847
2998,FDD48,OUT035,2015.1520605421329
2999,FDG47,OUT049,4296.621039252675
3000,FDI21,OUT017,1160.2706570082132
3001,FDT27,OUT017,3834.975237942026
3002,DRO35,OUT013,1915.8182012176562
3003,FDD33,OUT017,3863.6170165381045
3004,FDC04,OUT035,3965.0548037616527
3005,FDY34,OUT013,2665.384924007114
3006,DRJ49,OUT049,2144.4851126579492
3007,FDE05,OUT049,2395.013858054355
3008,FDU31,OUT017,3631.1837326336436
3009,NCN19,OUT027,4430.983481501939
3010,FDK56,OUT027,4423.263692613134
3011,FDK58,OUT017,1779.2585677342645
3012,NCJ42,OUT035,1770.3963906801766
3013,FDZ34,OUT027,4536.077180752643
3014,FDA52,OUT018,2523.3012598530627
3015,NCR29,OUT013,950.0574334688436
3016,FDT48,OUT035,3361.62871554638
3017,DRJ51,OUT019,1687.6581294624002
3018,NCS54,OUT046,2800.1081491813566
3019,FDV01,OUT035,2649.507884504074
3020,DRG51,OUT027,4041.926674380852
3021,NCG42,OUT013,2104.4520492607085
3022,FDA51,OUT049,1900.8460903908936
3023,FDV19,OUT010,688.9556394584146
3024,NCT18,OUT045,2785.4685143424063
3025,NCS41,OUT045,2854.9822643905763
3026,FDO03,OUT046,3642.7351106272663
3027,FDL12,OUT010,-911.3261275004361
3028,FDY37,OUT010,436.81803240918305
3029,FDI58,OUT049,1599.4115247594914
3030,FDT28,OUT018,2095.158260540233
3031,NCC42,OUT010,294.37907269667517
3032,FDO01,OUT017,2225.3821618971588
3033,FDJ02,OUT013,2426.138447436516
3034,FDQ04,OUT018,422.93365752403383
3035,DRL47,OUT013,2050.6783179088634
3036,FDZ32,OUT035,1923.219035237125
3037,FDC35,OUT035,3456.802579004827
3038,FDX14,OUT045,1099.464389930179
3039,FDZ35,OUT013,1744.4607544837447
3040,FDL14,OUT013,2565.424773272021
3041,FDO04,OUT049,1013.0448485686693
3042,DRK11,OUT017,2518.3574596751
3043,FDB44,OUT018,3131.73270120132
3044,FDZ50,OUT049,3000.101536131468
3045,FDI12,OUT027,2897.3231498389814
3046,FDU43,OUT017,3902.927862394783
3047,FDD58,OUT010,-322.76740911922616
3048,FDB27,OUT017,3183.1860711400645
3049,FDB04,OUT018,1094.5606161765575
3050,NCO17,OUT013,1946.7158976306682
3051,FDL12,OUT017,1067.2856694318798
3052,DRJ13,OUT049,2635.1689483120467
3053,FDD57,OUT045,1557.8448414602635
3054,FDW19,OUT035,1986.119336087671
3055,DRD27,OUT018,1327.8254707408857
3056,FDH27,OUT027,3742.6976790913122
3057,NCW30,OUT027,5530.634939672208
3058,FDR40,OUT018,1034.3146383017813
3059,FDG05,OUT013,2512.4732926254887
3060,NCY41,OUT019,-1311.7014655252137
3061,FDI38,OUT018,3051.954806317174
3062,FDR20,OUT046,789.6020379571193
3063,FDE09,OUT017,1926.3137419651785
3064,FDN50,OUT019,-303.49890773565915
3065,DRF27,OUT045,2346.1199604055105
3066,DRF51,OUT013,620.2806307467229
3067,NCO02,OUT019,-816.4563846962226
3068,FDB51,OUT027,2456.076701926371
3069,FDJ50,OUT013,971.2155347142448
3070,FDN52,OUT013,1388.0747741952064
3071,FDX14,OUT013,1253.3967158907435
3072,FDT27,OUT019,1847.4166971579243
3073,FDV10,OUT013,735.7849547245339
3074,FDU33,OUT046,743.4576398740766
3075,FDU58,OUT046,2972.252825404883
3076,NCP42,OUT027,4514.996210928941
3077,FDL51,OUT027,4811.8065371604835
3078,DRH15,OUT027,2176.0346896388164
3079,FDU16,OUT017,1485.1475021157376
3080,FDW15,OUT017,2513.208751700374
3081,FDQ44,OUT045,1947.7257375930303
3082,NCI06,OUT027,4275.615275742817
3083,DRK23,OUT019,2092.2417221621754
3084,FDC28,OUT035,1905.4132915756445
3085,NCY17,OUT019,-1154.9749866695374
3086,NCV05,OUT018,2174.476930433089
3087,FDM34,OUT019,223.8678973702023
3088,DRD60,OUT027,4340.905770599741
3089,FDT38,OUT046,1377.3761517089283
3090,FDQ57,OUT018,2057.2703338845195
3091,FDE59,OUT027,2101.8831693685534
3092,NCM43,OUT046,2596.5359479567414
3093,DRI51,OUT049,2799.363377866463
3094,NCG30,OUT017,2050.2366747298984
3095,NCK54,OUT035,1960.0199394905658
3096,FDQ16,OUT019,-134.7591229550893
3097,FDI36,OUT013,3178.3204032539043
3098,FDX16,OUT027,3813.0655657417556
3099,FDA34,OUT046,2821.6899415958173
3100,FDJ48,OUT018,3663.882574631923
3101,FDU47,OUT035,2365.7637516081572
3102,FDS39,OUT046,2322.7757393415613
3103,FDD11,OUT046,4025.987801789199
3104,FDM16,OUT027,2652.39594048901
3105,FDU56,OUT018,2684.8681908250346
3106,FDQ32,OUT017,2119.5737513790027
3107,DRK35,OUT013,700.5515083103669
3108,FDA58,OUT049,3797.5856631825973
3109,DRG48,OUT019,398.11794275649197
3110,FDT59,OUT010,1796.561483416614
3111,FDQ31,OUT019,-392.8948499243694
3112,FDS51,OUT018,799.2016613251398
3113,FDW32,OUT027,2900.405030166842
3114,FDI15,OUT027,5576.608358941095
3115,NCV30,OUT017,1090.2484821962928
3116,DRG25,OUT049,3067.1650617950586
3117,FDT02,OUT013,593.7627285571202
3118,FDO33,OUT027,3282.603886157207
3119,FDP38,OUT035,1052.3047213777147
3120,FDZ45,OUT035,3286.7758965276394
3121,NCA54,OUT027,4279.890881486633
3122,FDU33,OUT017,853.3669001470573
3123,FDN58,OUT017,3807.740970060287
3124,FDI05,OUT045,1136.5026630406442
3125,FDM57,OUT019,-561.4773157023534
3126,NCS42,OUT027,2861.221730830285
3127,FDB57,OUT045,3498.7376162188775
3128,FDC03,OUT045,3014.3889619576016
3129,FDZ58,OUT013,1973.6228100407084
3130,NCK29,OUT045,1901.026146822569
3131,NCR53,OUT045,3455.1963300761386
3132,FDE26,OUT027,3809.495280160965
3133,FDU52,OUT049,2554.431004204894
3134,FDE41,OUT027,2801.007983199221
3135,FDU38,OUT018,2707.431429257908
3136,FDA52,OUT017,2878.126463615104
3137,FDW46,OUT046,1082.74547600462
3138,DRI59,OUT035,3724.0975288291806
3139,FDT38,OUT035,1503.295930813286
3140,FDL33,OUT018,2843.385741711764
3141,FDQ01,OUT027,5462.217649134653
3142,FDJ08,OUT046,3071.143818041872
3143,FDQ47,OUT049,708.2843552211494
3144,NCZ18,OUT013,3945.6407970205355
3145,FDE29,OUT017,1071.6338801413497
3146,FDF10,OUT027,3770.075232410147
3147,FDC48,OUT049,1489.8859189745785
3148,FDY58,OUT013,3666.457943981011
3149,NCX30,OUT010,1983.8293666619252
3150,FDV11,OUT013,2860.5003621054
3151,FDT46,OUT046,843.6668182725502
3152,DRD01,OUT019,-998.1398664085758
3153,FDQ11,OUT013,4108.042709003777
3154,NCM41,OUT017,1598.8938606184552
3155,NCC55,OUT013,618.4223419294981
3156,FDG45,OUT027,4873.7216096136835
3157,NCQ54,OUT049,2744.106778687336
3158,FDM34,OUT045,2010.1986313675443
3159,FDD17,OUT019,1865.5799287782947
3160,FDN38,OUT027,5436.306285913429
3161,FDB53,OUT018,2101.020442541769
3162,NCL06,OUT035,4243.2805007036195
3163,NCV18,OUT019,-618.277575519858
3164,FDX25,OUT013,2990.837729160156
3165,FDB39,OUT046,902.6966591094374
3166,FDC33,OUT049,3277.2157502530695
3167,NCO14,OUT018,443.7818898250066
3168,FDA58,OUT027,5196.822390989512
3169,NCQ02,OUT017,3042.412328759106
3170,NCR53,OUT017,3662.275458128134
3171,FDN52,OUT046,1402.8802419360486
3172,FDG26,OUT046,4102.227360202746
3173,FDE23,OUT027,2276.611331539544
3174,DRI37,OUT013,975.0264391500193
3175,DRH37,OUT018,2348.8018618849082
3176,FDO01,OUT035,2233.4171166162037
3177,FDK45,OUT049,2139.235230829608
3178,FDP23,OUT049,3576.5419879433816
3179,FDM33,OUT035,3625.185252959033
3180,FDD36,OUT017,2059.906865075792
3181,FDL56,OUT017,1521.2707588710023
3182,FDT27,OUT010,1835.4874354368671
3183,FDG52,OUT017,841.4321112868411
3184,NCL42,OUT035,3965.4406961476398
3185,DRJ24,OUT046,2916.887348449617
3186,FDV38,OUT046,843.2406485172414
3187,FDT35,OUT045,2646.075343985469
3188,FDY51,OUT045,3417.223769004969
3189,FDC37,OUT017,1837.3963133196771
3190,NCP43,OUT013,2903.243363138388
3191,FDO33,OUT045,1732.7853276085843
3192,FDW04,OUT018,1811.4739194225924
3193,NCC31,OUT046,2446.917747856868
3194,FDK22,OUT049,3541.6038605797853
3195,FDJ50,OUT017,1071.2393880486582
3196,FDV13,OUT017,1601.3963261416798
3197,DRL60,OUT017,2517.817477409852
3198,FDW03,OUT017,1815.515720499221
3199,FDY27,OUT035,2955.169582032102
3200,FDB39,OUT027,2335.2916955469527
3201,FDU59,OUT045,2533.0326573033904
3202,FDZ57,OUT049,2193.603793934726
3203,FDO21,OUT049,3682.025332676856
3204,FDS43,OUT018,2771.5908591335115
3205,FDU28,OUT010,1060.1403093771291
3206,FDC51,OUT010,37.144547728426005
3207,FDW16,OUT010,-422.29967443707415
3208,FDP32,OUT010,134.01262505239652
3209,FDB60,OUT019,1238.3003471006418
3210,NCQ30,OUT046,1901.729514957458
3211,FDD26,OUT049,3077.213154925605
3212,FDI44,OUT045,1227.7546048705658
3213,DRH23,OUT046,900.4494184348434
3214,FDO44,OUT046,1813.9989793410064
3215,FDG04,OUT046,2983.7746743891785
3216,FDM32,OUT027,2993.5623966544126
3217,FDM09,OUT013,2727.023825293
3218,FDZ47,OUT013,1639.3683152155654
3219,FDM40,OUT027,3698.4239081326596
3220,FDY48,OUT017,1774.361547001828
3221,NCM30,OUT045,606.4643874711899
3222,FDX36,OUT010,1645.6450987223375
3223,DRF03,OUT017,749.2497480712055
3224,FDN51,OUT049,4233.947848395974
3225,FDM57,OUT049,1473.041085723631
3226,FDB35,OUT049,1652.8218832930902
3227,FDY13,OUT027,2774.2935210893506
3228,FDA37,OUT017,2170.0257850348844
3229,NCX53,OUT017,2375.8115476214675
3230,FDD59,OUT018,1077.7436731896516
3231,FDX10,OUT019,-1297.6439115979765
3232,FDC03,OUT018,2799.0828565486822
3233,FDW43,OUT035,3781.8777851055365
3234,FDW10,OUT046,2804.0832410938838
3235,FDY14,OUT027,5573.16744030787
3236,FDV43,OUT045,734.6370172644419
3237,FDO40,OUT013,2429.515319831522
3238,FDP46,OUT027,2927.8173859071276
3239,NCE43,OUT019,723.249466829133
3240,FDD05,OUT035,2072.4173148182567
3241,FDJ60,OUT010,740.051397285088
3242,DRE27,OUT018,1227.7078216369644
3243,FDO11,OUT035,4137.679273445153
3244,DRG11,OUT027,3174.327527977953
3245,FDK33,OUT010,1515.0689167918408
3246,DRM23,OUT045,2618.1495104690716
3247,FDJ02,OUT027,3838.55862682298
3248,NCZ05,OUT045,1605.8711643935562
3249,NCL30,OUT013,2018.5831479819667
3250,FDZ19,OUT018,2536.5090596286177
3251,FDM45,OUT049,2036.936015404011
3252,FDO36,OUT046,2875.9982599457517
3253,NCK31,OUT045,768.273869905055
3254,DRJ37,OUT045,2356.244578623008
3255,FDP24,OUT018,1662.4528014165587
3256,FDF46,OUT013,1881.1139742107966
3257,FDX46,OUT019,-924.9004600435702
3258,NCL18,OUT045,2931.122913853781
3259,FDJ26,OUT013,3437.948098812648
3260,FDJ07,OUT045,1819.020563781477
3261,FDY15,OUT013,2445.563404100592
3262,DRG01,OUT045,1136.9674337720303
3263,FDF58,OUT045,1020.5985336617132
3264,FDZ14,OUT019,29.0227352438136
3265,FDP31,OUT049,1195.6907688120973
3266,FDH45,OUT013,786.5748291913392
3267,FDA09,OUT010,879.0199139151619
3268,FDW31,OUT035,3349.0358102121027
3269,FDA57,OUT046,714.3739918889942
3270,NCE55,OUT035,2894.0131054041785
3271,FDC17,OUT019,1477.5306093803692
3272,FDC59,OUT013,1135.4229712718832
3273,FDA22,OUT013,2738.2187083512226
3274,FDK52,OUT035,3687.260979958199
3275,NCM26,OUT046,2426.7830263710875
3276,NCT53,OUT035,2788.137025317924
3277,FDW45,OUT018,2111.5980226431893
3278,NCI18,OUT035,3639.658009675894
3279,FDE38,OUT018,2387.5542766284057
3280,FDF08,OUT019,-408.10197906799783
3281,FDY58,OUT010,1732.3328128246508
3282,FDF58,OUT019,-823.6382575277894
3283,FDX39,OUT017,3459.890439841731
3284,FDB44,OUT049,3506.4392778853767
3285,FDF28,OUT013,2049.7031825003655
3286,FDE39,OUT013,1897.9549292768775
3287,FDT37,OUT018,3771.523288649924
3288,FDZ45,OUT017,3264.651382214846
3289,FDO40,OUT035,2550.026837706897
3290,FDM57,OUT027,2838.846879796075
3291,DRG36,OUT017,2805.819480475874
3292,FDY36,OUT010,-698.6370073707367
3293,DRL60,OUT027,3858.2876044527547
3294,FDS25,OUT019,-114.43351771150776
3295,DRF49,OUT027,3228.6721441028553
3296,FDP16,OUT045,3807.0224590960843
3297,FDS60,OUT049,3003.0198698525332
3298,FDU15,OUT027,2133.051794093945
3299,FDK43,OUT046,2070.066046324026
3300,FDN25,OUT046,1007.2406445816371
3301,FDE53,OUT049,1791.3955120361866
3302,FDB22,OUT013,2506.2150593339675
3303,FDE39,OUT017,2008.8475828412516
3304,FDX35,OUT035,3756.719878902676
3305,NCG54,OUT049,2753.246300679211
3306,FDH27,OUT035,2450.189861800457
3307,NCK42,OUT013,3419.9947661782553
3308,FDS25,OUT049,1873.7222281087197
3309,FDI10,OUT018,2467.8504886472715
3310,FDU35,OUT035,1786.6814209021943
3311,FDI04,OUT017,3249.0246712521066
3312,DRK23,OUT035,4120.407028930423
3313,FDB53,OUT019,413.2816386967585
3314,FDY02,OUT049,4199.711958946085
3315,FDM60,OUT035,854.5886233082149
3316,NCJ31,OUT010,1786.5602923867068
3317,DRP35,OUT017,2123.038822382868
3318,NCQ30,OUT018,1659.381348318563
3319,DRL11,OUT010,614.7899411795541
3320,FDU01,OUT013,3022.7224997841977
3321,FDR39,OUT035,3030.155400667462
3322,FDO08,OUT046,2692.036102733373
3323,FDC02,OUT045,4092.835185177487
3324,NCZ29,OUT035,2171.784651729855
3325,FDF29,OUT010,189.3046900288582
3326,FDZ23,OUT017,3095.4083383080406
3327,NCU53,OUT018,2340.9482006897606
3328,NCW30,OUT013,4085.826160750543
3329,NCM26,OUT027,3902.850292049272
3330,FDV50,OUT027,3372.9761708931474
3331,FDW15,OUT049,2460.802302276779
3332,FDI35,OUT027,4396.500847960484
3333,FDO11,OUT017,4073.587969606736
3334,FDN48,OUT046,1519.221552860369
3335,NCA17,OUT049,2481.0926018387668
3336,NCN54,OUT013,1292.6543365581474
3337,FDP22,OUT013,858.2661956201575
3338,NCB54,OUT035,2161.7542614716017
3339,FDD08,OUT045,635.329251598322
3340,DRM48,OUT010,-1347.0622439287877
3341,FDG41,OUT027,3212.427633996244
3342,FDE44,OUT027,2284.3907751707306
3343,FDE26,OUT035,2483.182476588221
3344,NCS38,OUT013,1830.9366508719693
3345,NCJ54,OUT018,3348.707799900408
3346,FDI40,OUT019,-347.0537565539047
3347,FDN45,OUT018,3260.8638940592273
3348,FDU43,OUT046,3841.147256437386
3349,FDI04,OUT010,1200.6249469561249
3350,NCC07,OUT018,1384.7655131846357
3351,NCC07,OUT019,-235.82809634930652
3352,NCD18,OUT045,3546.408014044458
3353,FDU55,OUT035,4284.137983891048
3354,FDX59,OUT035,778.1959733049822
3355,FDR52,OUT049,3112.693448420551
3356,NCP17,OUT013,1072.1323532517822
3357,FDQ32,OUT045,1943.5225457525944
3358,NCT17,OUT049,3078.727429571011
3359,FDO10,OUT049,1078.5518516804095
3360,FDE32,OUT049,775.1338651019136
3361,FDN44,OUT045,2512.041100517265
3362,FDH02,OUT035,1644.3425532796716
3363,FDK60,OUT013,1638.2891892762902
3364,FDS24,OUT019,-476.8370885183664
3365,FDL03,OUT010,1264.242750969272
3366,FDB46,OUT027,4814.187235552837
3367,FDO48,OUT049,3651.0703545174188
3368,FDZ39,OUT049,1799.5609742470792
3369,FDT02,OUT027,2048.656410902494
3370,FDC50,OUT013,1586.9899025630748
3371,FDP39,OUT035,1026.20008243521
3372,DRG15,OUT018,688.895453203424
3373,FDP10,OUT018,1386.2056416430908
3374,FDF53,OUT027,4323.514333539669
3375,FDN34,OUT045,2650.7098847090137
3376,FDK02,OUT045,1898.111095160723
3377,FDC23,OUT045,2784.3874813759576
3378,FDJ10,OUT019,310.4549345601057
3379,FDE53,OUT035,1870.5616624096078
3380,FDR25,OUT035,4372.384869704625
3381,FDW50,OUT046,2609.5667840837914
3382,FDS09,OUT049,957.4541000454151
3383,FDW49,OUT010,944.5355063025618
3384,FDU51,OUT046,2851.8739904697186
3385,FDF28,OUT018,1741.2264142267147
3386,NCY30,OUT018,2546.768621842245
3387,FDD44,OUT045,4072.4867717081015
3388,FDX09,OUT017,2929.7469617201864
3389,NCF30,OUT013,1990.037070428737
3390,FDZ50,OUT019,1008.7949757721235
3391,FDW37,OUT013,1539.369724412199
3392,FDD11,OUT049,4164.581157817828
3393,DRH39,OUT018,920.0512855321215
3394,FDA36,OUT049,3062.210306997617
3395,NCG43,OUT049,1549.0251302685938
3396,FDF02,OUT035,1847.6843412501116
3397,FDP57,OUT027,3102.6944288060704
3398,NCE42,OUT017,3747.113819474871
3399,NCR38,OUT027,5389.650561278871
3400,FDP03,OUT019,128.17866268395903
3401,FDO51,OUT035,893.0086589627329
3402,NCQ42,OUT046,2023.4746168868537
3403,NCM41,OUT046,1474.809358630265
3404,FDH48,OUT027,2852.509216645107
3405,DRF60,OUT046,3722.4539425038597
3406,FDJ27,OUT035,1786.10677775516
3407,FDQ14,OUT013,2413.31912202218
3408,FDN27,OUT017,2048.1026660315315
3409,NCQ02,OUT046,2972.764001205842
3410,FDJ33,OUT049,2099.03201780652
3411,FDP07,OUT027,4600.370055670321
3412,DRE01,OUT049,3859.915874660564
3413,FDU36,OUT045,1571.3785926276892
3414,FDL28,OUT017,3714.467935289457
3415,NCX53,OUT046,2257.919131825265
3416,FDZ39,OUT013,1737.9716551933814
3417,NCP42,OUT013,3106.2706165969444
3418,FDJ14,OUT035,1516.9662139299073
3419,FDK04,OUT049,1013.6176616872531
3420,NCC19,OUT017,3144.7081149919863
3421,FDS09,OUT018,587.3698666030903
3422,FDZ02,OUT046,1594.922810915645
3423,FDD35,OUT018,1720.2449310212744
3424,NCY42,OUT017,2383.9189059736264
3425,FDB05,OUT045,3820.975862782683
3426,FDF20,OUT035,3300.0596536501184
3427,NCO41,OUT018,1298.5355427626453
3428,FDC40,OUT027,2719.3336057454667
3429,FDV58,OUT045,3047.174117843203
3430,FDZ57,OUT045,2019.8972241287333
3431,DRM35,OUT046,2850.7632841516343
3432,DRN36,OUT018,1229.8576804017405
3433,FDQ13,OUT046,1428.7515650399396
3434,DRO35,OUT010,-49.93258735949553
3435,NCD43,OUT035,1807.8150306873633
3436,FDA51,OUT018,1505.793132383026
3437,NCX17,OUT027,5107.944388037517
3438,NCZ17,OUT049,754.3619627812599
3439,FDR11,OUT027,3993.4409947559925
3440,FDW34,OUT049,3951.8904341225425
3441,FDN50,OUT017,1659.9200163925243
3442,FDS09,OUT046,842.2338441596496
3443,FDS48,OUT018,2160.2852149839678
3444,FDL44,OUT049,2753.52579704321
3445,DRF48,OUT018,2685.617740520174
3446,FDA14,OUT018,2074.8828726421334
3447,NCD30,OUT049,1627.4523596140643
3448,FDI16,OUT017,934.4964306306315
3449,NCG06,OUT035,4196.123348487968
3450,DRZ24,OUT035,2052.066601641231
3451,NCS17,OUT045,1449.732459705126
3452,FDB37,OUT045,3771.093604175063
3453,FDE10,OUT035,2226.701698410969
3454,FDC57,OUT045,3021.2927181499495
3455,FDM12,OUT018,2722.4047947146296
3456,FDE24,OUT049,2352.4226604709606
3457,FDW22,OUT045,3424.9644224542344
3458,DRD01,OUT027,2317.966855630964
3459,NCZ18,OUT027,5383.880281849574
3460,FDN49,OUT045,638.3361693080889
3461,FDR22,OUT035,1979.6680894248939
3462,FDV08,OUT019,-1083.33267580857
3463,FDY39,OUT046,2975.8488686230858
3464,FDV36,OUT049,2140.719077494637
3465,FDO60,OUT045,716.0476579637151
3466,FDU04,OUT027,3420.3624426418655
3467,FDR20,OUT027,2295.3928293808667
3468,FDW19,OUT019,-63.1847101125021
3469,FDU40,OUT049,3174.8619438193077
3470,FDK15,OUT045,1521.8047903257261
3471,DRF15,OUT035,2546.9902312728923
3472,FDQ25,OUT017,2922.375020750606
3473,FDI48,OUT019,-999.3926432778385
3474,FDS49,OUT046,1299.917026658279
3475,FDV22,OUT046,2536.866248876119
3476,NCV42,OUT046,1733.1913306676702
3477,FDX26,OUT046,2893.935860813087
3478,FDI33,OUT018,1193.3444934525849
3479,FDZ14,OUT049,2021.556282231118
3480,FDG10,OUT013,989.9655955486326
3481,FDM38,OUT018,610.0519215065863
3482,FDG26,OUT027,5544.062860277259
3483,FDH46,OUT035,1798.401907300126
3484,FDN13,OUT018,1340.5554577912023
3485,FDU57,OUT035,2532.992146535765
3486,NCI06,OUT046,2821.4508016112704
3487,FDM38,OUT045,847.1639429940869
3488,NCG42,OUT010,115.58315731596326
3489,FDL39,OUT045,2764.201045918203
3490,FDT31,OUT019,1203.854428703266
3491,FDV59,OUT013,3494.731786572767
3492,FDB49,OUT035,1798.3518163096016
3493,FDD58,OUT049,1742.1650426561464
3494,DRN59,OUT046,762.6517685513987
3495,FDX48,OUT049,2568.2912410944477
3496,FDQ11,OUT049,4152.473753237545
3497,FDY12,OUT049,970.8792797218448
3498,FDQ11,OUT045,4005.486388488657
3499,DRI11,OUT017,1978.0780935700227
3500,FDY32,OUT027,4078.392261479603
3501,FDS51,OUT045,963.1139352187427
3502,FDR19,OUT010,386.00103868785595
