Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDP56,949.92474918,OUT035
FDW44,2921.72177063,OUT035
FDJ26,1524.36741095,OUT010
FDU43,3524.62668242,OUT018
FDW33,1612.2841101,OUT045
NCX53,3726.10536146,OUT027
FDN56,433.375475654,OUT010
DRF15,2516.73877974,OUT049
FDO33,1939.65680712,OUT017
FDZ39,-185.809622535,OUT010
NCJ19,988.149317229,OUT017
FDU01,3133.65305298,OUT035
FDT12,3739.21630683,OUT035
NCM18,707.619266081,OUT018
FDP19,2157.80492748,OUT017
NCR42,648.16593166,OUT049
FDN10,1913.01481184,OUT046
FDG44,1019.29591483,OUT017
FDQ10,2731.43491083,OUT046
DRH13,1787.19440223,OUT049
FDT52,3943.05180175,OUT013
FDM56,1712.80996196,OUT045
NCO43,-289.516658575,OUT010
NCV29,2944.49368704,OUT035
NCF06,4116.00818543,OUT013
FDO50,1637.00304824,OUT035
FDT59,3674.70368937,OUT013
FDX40,2072.22803297,OUT027
FDE50,3110.71358211,OUT017
FDX51,3274.00485592,OUT017
NCD30,1301.89642309,OUT018
FDK15,1638.34726046,OUT013
FDL12,964.730126662,OUT045
FDK46,4206.85800417,OUT017
DRH49,-589.847003657,OUT010
FDQ57,2366.71972473,OUT046
FDY59,1628.50588715,OUT017
FDO09,3886.41669359,OUT018
NCG30,2127.74143043,OUT035
FDM09,2815.5896987,OUT017
NCN17,3068.25385809,OUT027
NCS42,1455.21031255,OUT013
FDD02,18.3308784275,OUT019
FDE34,2921.76670509,OUT013
FDU38,2976.72908797,OUT045
FDB33,2513.3932175,OUT046
NCJ29,1493.39736678,OUT017
FDZ27,974.545610982,OUT035
FDI40,1665.23212941,OUT013
FDG22,721.376186749,OUT013
FDT51,1931.4908552,OUT017
FDF20,2871.88894303,OUT018
FDV50,2103.03026581,OUT035
FDT02,742.220118789,OUT049
DRC49,2391.12466529,OUT017
FDF26,2563.69059983,OUT049
FDV52,2079.48419646,OUT035
FDX59,705.154499489,OUT049
FDV25,3666.34110056,OUT035
FDW23,2102.36685581,OUT027
FDE53,1459.75393175,OUT018
FDA19,2193.29986434,OUT017
FDH22,2006.03728182,OUT046
NCO41,1590.74963025,OUT013
FDX12,3982.702244,OUT017
FDF17,3154.12664659,OUT013
FDS11,3488.97203145,OUT045
FDR51,2569.66579942,OUT035
FDT49,-226.966946276,OUT010
FDC56,1944.22498426,OUT013
FDR13,3363.26730795,OUT027
FDQ60,2103.90911608,OUT035
FDN38,4054.30954928,OUT049
NCL29,2502.30740474,OUT013
FDO13,4058.78676287,OUT027
FDE26,2007.96877537,OUT018
FDA31,810.844440057,OUT010
FDX14,1369.59151057,OUT035
FDA34,2713.16840942,OUT045
FDF26,2513.57298361,OUT013
FDE38,2583.14215133,OUT045
DRI11,1808.58412706,OUT046
FDQ60,3380.53432679,OUT027
FDL21,2172.59832745,OUT027
DRC12,4488.75968499,OUT027
FDC47,3586.45494568,OUT046
FDE57,2177.76257985,OUT045
FDT14,1882.82692517,OUT045
NCZ53,2986.60041533,OUT046
FDE28,3396.1340448,OUT018
FDR19,2459.67218968,OUT035
NCF54,831.996297447,OUT019
FDZ08,1364.56678882,OUT046
NCJ05,2161.13212133,OUT018
FDF59,2034.20578359,OUT046
NCO05,1738.30942727,OUT035
FDW24,551.193596292,OUT018
NCX42,2348.40354107,OUT018
NCA53,941.692562652,OUT035
FDI45,921.104456953,OUT019
FDG46,1857.31274349,OUT046
FDM20,1951.71349589,OUT010
FDW11,-895.483680879,OUT010
FDX08,2994.2146687,OUT035
NCK17,818.194770948,OUT035
FDK32,2190.54760623,OUT018
NCA42,2679.16474652,OUT035
DRI01,2865.01338242,OUT035
NCL55,4084.55923781,OUT049
DRE25,1229.10842323,OUT018
FDD14,2986.85512886,OUT017
FDB10,3728.72468948,OUT046
DRN11,2422.88016308,OUT035
FDP38,574.385618791,OUT018
NCA30,3060.27749812,OUT017
FDT15,3074.6788002,OUT017
NCP55,667.381969343,OUT018
FDF12,2511.86387503,OUT035
FDM21,3766.48592508,OUT018
FDX56,3450.21931796,OUT035
FDF10,2458.78882574,OUT017
FDT32,2975.30187631,OUT045
FDM51,1412.34495602,OUT018
NCR50,2171.59916238,OUT018
FDI19,3937.55308331,OUT049
FDX21,1828.47864628,OUT017
FDR31,2501.31519688,OUT035
FDY02,4188.40073602,OUT013
NCA29,2627.11276373,OUT045
NCX17,3627.67551371,OUT046
FDM12,2985.06446171,OUT045
FDI53,4034.87805479,OUT027
NCU30,2691.54219025,OUT049
FDC56,3376.58682988,OUT027
FDK27,1706.26911079,OUT018
NCK18,2742.90074642,OUT017
FDB52,2177.64762874,OUT019
DRG25,4435.00121865,OUT027
FDZ13,990.915319412,OUT049
FDB57,1694.90661115,OUT019
FDR40,1401.87219063,OUT046
NCO14,-1169.0801885,OUT019
NCN19,2946.63349979,OUT045
FDQ28,616.986140824,OUT019
FDO13,2344.1899346,OUT018
FDK48,1300.71731828,OUT013
FDU07,2153.07187452,OUT018
FDW20,1990.73078217,OUT046
FDV12,-277.251342006,OUT010
FDH24,2558.15183459,OUT013
FDV59,3526.74409776,OUT049
FDK57,1868.23588529,OUT045
FDL16,2186.95651648,OUT027
NCQ17,2436.19042688,OUT046
FDJ15,2710.26297699,OUT018
FDX24,1625.93029052,OUT049
FDT47,1609.79686306,OUT046
FDT10,1142.84473724,OUT049
FDZ37,1211.68196013,OUT018
FDW43,5127.92307195,OUT027
DRN36,1640.20807806,OUT017
FDJ14,1301.10345657,OUT045
FDA32,3479.44397186,OUT013
FDJ38,1178.08591036,OUT019
FDQ57,2456.56057538,OUT017
NCQ41,1114.75715658,OUT019
FDG56,1126.43773777,OUT049
DRC13,3482.83073124,OUT027
FDV55,2457.04159657,OUT035
FDQ49,2488.56750886,OUT045
FDE29,-949.071832203,OUT010
FDR03,3348.32046691,OUT013
FDD45,1594.75337232,OUT049
FDN38,2048.85065063,OUT010
FDT56,986.097157248,OUT046
FDT48,3134.04262035,OUT045
FDU03,3011.07318723,OUT049
FDC56,-31.4974944185,OUT010
NCO43,3034.66827635,OUT027
FDQ27,1794.29578161,OUT017
FDR03,3331.30251294,OUT046
DRH23,-1070.56732235,OUT010
FDG22,627.249179005,OUT045
NCJ42,1684.31403094,OUT013
FDR24,1506.75428693,OUT046
FDW60,2996.07033183,OUT035
FDJ08,3032.93964512,OUT013
DRL59,584.752638064,OUT018
FDG60,1763.19315226,OUT010
FDW27,2612.46237002,OUT017
FDX14,976.674351633,OUT018
FDC20,969.592779117,OUT013
NCS29,3847.9689296,OUT018
FDJ56,1591.4276323,OUT046
FDB20,-645.705366901,OUT019
FDL28,5121.73770999,OUT027
FDW01,2143.17340706,OUT018
FDL03,3188.90596392,OUT046
FDX22,3454.66174868,OUT049
FDJ21,2503.03967428,OUT035
FDR31,2324.56189537,OUT045
FDG21,2588.50688674,OUT035
FDS22,2226.2025201,OUT027
FDK08,1777.15493399,OUT035
FDE17,2191.63939501,OUT018
NCN30,1632.90236123,OUT017
FDT50,1602.66640226,OUT046
NCX42,2683.87986383,OUT049
FDJ12,3480.65841568,OUT035
NCA18,3307.13365278,OUT027
FDP23,1555.03289922,OUT019
FDX12,3899.39726315,OUT013
FDN40,2167.61344379,OUT018
FDV48,1464.0211646,OUT035
NCY54,2707.48146494,OUT013
FDL16,-1190.73315119,OUT010
FDR45,3529.93340145,OUT018
FDJ52,2577.28324564,OUT046
DRG01,1355.00259157,OUT017
FDP52,3741.69037797,OUT013
FDU58,3119.37102511,OUT017
FDL02,1662.49076031,OUT045
FDG28,3944.01710134,OUT013
FDA19,2214.26510232,OUT035
FDW46,2579.81632296,OUT027
NCD43,1743.96512895,OUT049
DRG39,886.127514949,OUT013
NCF55,693.767849949,OUT049
FDJ07,1911.27875281,OUT046
FDE08,2389.61186777,OUT046
FDP56,-1063.87738847,OUT019
FDT45,827.098141156,OUT045
FDF17,2817.40589913,OUT018
FDX44,1424.81370438,OUT046
FDM28,4305.29902368,OUT027
FDI36,3283.56108383,OUT049
FDS07,1789.20987168,OUT045
FDD36,1829.1020455,OUT045
FDW11,1001.13678037,OUT046
FDN40,2568.43771147,OUT049
NCQ18,1632.37237794,OUT049
NCQ54,2742.32250379,OUT017
NCS42,1381.29079245,OUT045
DRH39,-678.319862024,OUT010
FDC09,3169.9653609,OUT027
FDT08,491.98820195,OUT010
FDC08,3744.37080546,OUT035
FDT20,744.836746948,OUT017
FDS35,1191.92409733,OUT035
FDX58,2620.41616984,OUT018
FDW58,1723.4578824,OUT046
DRD27,1599.86097342,OUT046
FDH32,-335.295083833,OUT019
FDS26,4283.33753234,OUT035
FDQ31,1453.25156342,OUT046
FDP11,3191.28350949,OUT018
FDD58,1703.33671892,OUT017
FDM33,3387.94175107,OUT045
FDZ16,3221.60392605,OUT049
NCS29,2220.33823885,OUT010
NCM18,-951.714125946,OUT019
FDP11,3564.14459628,OUT049
NCC42,2335.02137356,OUT017
DRM23,2718.97807054,OUT046
NCN55,5211.43645119,OUT027
FDK46,4114.08395696,OUT013
FDR01,3191.2848086,OUT046
NCA05,2314.40534247,OUT045
NCP43,2908.62937889,OUT017
FDR12,837.382097332,OUT010
FDQ01,4101.15738042,OUT013
FDM13,2098.09372,OUT046
FDQ19,3999.32451025,OUT017
FDK56,1054.99152804,OUT019
NCX06,965.694887696,OUT010
FDO56,3397.45753595,OUT027
FDU45,1784.39339003,OUT045
FDI16,-970.314119592,OUT019
FDL32,1845.2165084,OUT046
FDA07,2021.90637382,OUT046
FDA14,2285.28390617,OUT045
FDV46,3702.94650216,OUT027
NCO07,3495.20404302,OUT035
NCP41,1681.56785407,OUT046
FDY60,2055.82651179,OUT018
FDN38,4095.30509003,OUT017
FDO15,1271.41763653,OUT046
FDT60,1983.30502064,OUT013
FDA55,3734.54612723,OUT035
FDE02,-403.555301376,OUT010
DRJ39,3583.01919847,OUT049
FDV34,1414.27773589,OUT035
FDS20,4381.78560757,OUT027
FDF02,3098.30273946,OUT027
FDW40,2424.2412024,OUT017
NCB43,2935.9421123,OUT046
FDR58,1585.55755488,OUT017
DRJ59,824.382699251,OUT035
NCD30,1687.80423114,OUT017
FDE14,1736.06480898,OUT017
FDC28,1479.13923504,OUT018
FDU16,1150.38242168,OUT018
NCD19,1085.96121572,OUT035
FDU21,648.143425047,OUT046
FDV59,4899.53484135,OUT027
FDU03,2863.06232132,OUT045
FDC33,1238.44108433,OUT010
NCR42,722.662238788,OUT035
DRH59,1363.53073134,OUT035
NCM31,2391.07839842,OUT035
FDS50,3666.82177275,OUT035
FDP39,866.450549772,OUT046
FDQ55,1961.92472837,OUT013
FDV36,115.503966052,OUT019
FDI05,2728.36450715,OUT027
FDS45,3219.83740992,OUT027
FDA39,618.035344918,OUT045
FDC37,-170.122197896,OUT010
FDJ60,4137.91032425,OUT027
DRQ35,1952.95030924,OUT046
NCJ06,1897.29397298,OUT046
NCY42,2011.73053925,OUT018
DRM37,3189.5968664,OUT049
FDR14,766.686595756,OUT045
FDE51,868.645293436,OUT049
FDT33,2815.63976978,OUT017
FDR08,1854.14515006,OUT013
FDE36,728.714295749,OUT010
FDL22,-427.942192041,OUT019
FDR44,2181.10487125,OUT013
FDI56,-468.964433267,OUT019
FDE47,118.235516825,OUT010
FDV27,-428.518101097,OUT010
FDV10,853.330333327,OUT049
FDC40,1254.33323165,OUT045
NCX41,3356.57678217,OUT013
NCQ38,3123.3672678,OUT027
FDV12,3115.34337168,OUT027
FDE52,1596.01267356,OUT017
FDG20,4286.54437438,OUT027
FDV16,2082.23483338,OUT027
FDI32,1924.19114319,OUT017
FDJ32,1121.81489651,OUT049
FDN39,2494.61925626,OUT018
FDY34,2814.55756821,OUT017
FDC14,891.037664713,OUT035
FDA55,3699.52479036,OUT017
FDZ50,1010.30280438,OUT010
DRG13,2713.93697256,OUT049
FDP01,2511.81490797,OUT013
NCG54,2819.61250024,OUT017
FDM13,2042.39558799,OUT045
NCO18,4264.25643759,OUT027
NCW41,2512.57027945,OUT013
FDM52,3824.98059105,OUT027
NCF55,730.912490244,OUT035
FDT09,2156.30020746,OUT046
NCM19,1913.35202228,OUT035
FDW12,2118.04079108,OUT018
FDP15,2166.45732374,OUT019
FDK36,760.233289081,OUT045
FDZ25,2937.68824312,OUT035
NCW06,3146.33191853,OUT049
FDW60,2889.02278207,OUT046
DRC49,2327.98817458,OUT013
NCT17,3132.44810042,OUT035
NCN06,2301.84049771,OUT018
FDC45,2735.90840033,OUT013
DRJ47,808.47024121,OUT019
NCF06,3992.33595236,OUT045
FDE21,-18.0932997326,OUT010
DRG27,699.750004414,OUT013
FDW40,2392.56662444,OUT049
NCO53,2896.67975145,OUT046
FDE23,910.626909376,OUT049
FDQ16,1752.11915894,OUT046
FDS26,4025.67079789,OUT045
FDZ13,-1091.8111083,OUT010
FDS14,2596.57209487,OUT049
FDC10,1874.44336845,OUT045
FDY16,3076.18351404,OUT049
FDJ20,2186.2527988,OUT035
FDV43,860.186871461,OUT035
FDZ32,3210.00733212,OUT027
FDR23,2776.27448797,OUT046
FDN24,1010.3113478,OUT035
FDE34,4352.52867695,OUT027
FDU31,3526.59547664,OUT013
FDW33,1441.23379119,OUT018
FDU26,1924.5338605,OUT046
FDE20,4207.76859473,OUT027
NCW05,1802.66407114,OUT035
FDB22,2136.34161825,OUT018
FDO56,1904.92540348,OUT046
FDA19,3535.91109367,OUT027
DRI39,834.823811147,OUT045
FDH52,762.837578279,OUT018
FDZ50,3085.57938934,OUT035
NCN42,2485.98101884,OUT035
FDB53,2388.30168057,OUT013
DRG11,1843.99734676,OUT017
DRK11,3826.41741044,OUT027
FDQ60,2092.15576093,OUT017
FDT36,694.357760097,OUT017
DRG25,2662.97624751,OUT018
DRJ23,3016.46028688,OUT046
FDG05,2714.8301995,OUT035
NCK06,1648.51041415,OUT018
FDU52,2571.00689393,OUT017
FDW07,1173.31822696,OUT018
NCM17,654.757790958,OUT045
FDA22,2614.5060307,OUT045
NCA41,2785.58430904,OUT018
FDF38,903.021756972,OUT035
FDH52,1070.44509265,OUT046
FDY58,1681.72312102,OUT019
FDZ16,3052.45336031,OUT045
NCM18,1082.59675251,OUT017
FDA22,2376.57900188,OUT018
NCJ43,2931.78687747,OUT035
FDI34,5131.25478396,OUT027
FDG56,1045.66968251,OUT046
FDS34,1899.64260239,OUT046
DRC01,1018.25821658,OUT035
FDQ04,810.296896475,OUT035
FDK04,1112.71428312,OUT035
FDT51,1915.31318111,OUT049
FDV26,3261.17642091,OUT017
FDS04,2382.77381831,OUT049
FDW43,3380.73200796,OUT018
FDQ28,583.553833999,OUT010
NCK06,2028.18857326,OUT017
FDS23,1785.13720958,OUT018
FDZ36,1123.87134306,OUT019
FDE56,767.054193773,OUT018
FDW10,4235.54128712,OUT027
NCN14,2844.42565325,OUT045
NCQ18,1474.11412931,OUT045
FDW08,1806.76869,OUT017
FDU43,3931.49559814,OUT035
FDR33,-168.949912271,OUT010
FDM24,534.053942368,OUT010
NCZ05,1629.10529293,OUT046
NCV41,1929.28303852,OUT035
FDV11,2530.91837699,OUT018
NCY05,749.059015595,OUT035
FDV44,2766.0032636,OUT018
FDW32,1497.55721508,OUT049
NCU18,3701.64452549,OUT027
NCC43,4084.1628609,OUT035
FDW19,1855.92755527,OUT013
FDN31,3180.19941079,OUT035
FDI48,825.338150404,OUT045
FDS24,1600.44739748,OUT017
FDF46,1944.8271727,OUT049
DRG23,2509.55939887,OUT017
FDG14,2176.82727883,OUT018
NCY30,2925.26564523,OUT049
FDO28,1682.66378829,OUT018
DRD24,2404.30132006,OUT035
FDI33,1566.56353224,OUT049
FDN32,2963.32992311,OUT046
FDR16,3341.66817546,OUT045
FDF26,2490.69290237,OUT046
NCN29,545.608443384,OUT018
FDE20,2672.11138577,OUT045
FDA46,3039.21570957,OUT046
FDU28,2951.99173236,OUT045
FDQ48,1599.98771251,OUT045
FDV36,2093.93674764,OUT013
FDR14,570.699922151,OUT018
FDP23,3539.26074157,OUT017
FDP56,884.425164941,OUT013
FDK48,-634.793999635,OUT010
FDR48,2423.46539018,OUT046
NCY29,1009.82499945,OUT049
FDM22,656.923838921,OUT018
DRJ01,2589.60028587,OUT013
FDZ43,3837.72675515,OUT045
FDV03,2606.41738328,OUT035
FDX11,4371.75033681,OUT027
NCA41,4507.85041605,OUT027
FDE38,2762.21976572,OUT017
FDI27,538.953299052,OUT018
FDN32,2958.19285686,OUT013
NCN43,2034.40221405,OUT017
FDB47,4732.43346361,OUT027
FDV03,2579.17695987,OUT017
NCN30,1498.91875354,OUT045
NCV54,1.90095909965,OUT010
FDV07,1834.99376326,OUT013
FDP07,3247.209901,OUT049
FDK48,944.788855192,OUT018
FDM15,569.228214696,OUT019
FDY19,3344.1550499,OUT027
FDK46,4106.76792456,OUT046
FDY11,1070.62504562,OUT045
FDH09,875.335220715,OUT046
FDO08,4129.63531341,OUT027
FDU14,3998.90498889,OUT013
FDD22,3258.91929299,OUT027
FDM27,2633.80612078,OUT017
FDL02,3193.67407526,OUT027
NCA17,2479.18072986,OUT035
FDE38,729.287927872,OUT019
NCG07,3062.70357864,OUT049
DRC27,3912.78823892,OUT013
FDA27,4228.84789543,OUT035
FDW40,2234.31261272,OUT045
DRI11,1867.24920864,OUT013
FDN50,1587.01950587,OUT046
FDR12,2763.76368009,OUT046
FDT34,3114.21422173,OUT027
FDW11,1159.52867827,OUT035
NCO30,4350.75286408,OUT027
FDZ34,3195.12905486,OUT017
FDU45,1960.35364038,OUT017
NCD42,769.419635958,OUT035
FDX25,2836.32190549,OUT045
NCR29,906.283769699,OUT046
FDX43,733.931198785,OUT019
FDB04,-476.7815435,OUT010
FDR49,2220.07227818,OUT027
FDS39,1992.95183843,OUT018
FDW58,1655.86313692,OUT045
FDG22,-1205.83282506,OUT019
FDG31,1142.62429569,OUT017
NCV53,5232.40223518,OUT027
DRJ37,2529.45465362,OUT035
FDV07,1951.85774992,OUT035
FDW52,2415.82668114,OUT018
FDT15,2904.94771176,OUT045
FDD02,1649.67875623,OUT018
FDM16,1400.89820156,OUT035
NCE55,2762.94793564,OUT046
FDB57,3286.24905389,OUT018
FDQ04,752.580174724,OUT013
FDQ47,-1318.09549996,OUT019
FDY14,2253.95764316,OUT019
DRK37,3107.60192922,OUT017
FDO25,3408.92004386,OUT017
FDL57,4141.93744728,OUT046
NCK29,1684.65871347,OUT018
FDK46,5572.32326235,OUT027
NCB43,1004.36907797,OUT010
DRE01,5224.45826088,OUT027
FDC46,2648.24761235,OUT018
FDQ23,1619.18483916,OUT045
FDX38,973.199662363,OUT049
FDG60,3456.68239285,OUT018
FDW55,4078.03162796,OUT017
FDP39,859.777879225,OUT013
FDB20,1003.7459863,OUT018
FDV21,2093.80613029,OUT017
FDZ02,1639.14857322,OUT013
FDP19,3506.81236367,OUT027
FDA38,3975.12128998,OUT035
FDH22,1948.76054961,OUT045
DRM11,4044.44489393,OUT045
FDO12,4550.65528079,OUT027
FDT14,2045.75382853,OUT049
FDW34,1941.45497664,OUT010
FDG04,4450.17006888,OUT027
FDW59,1118.72480668,OUT018
FDR33,1480.2066085,OUT018
FDP32,2092.10161024,OUT013
FDL13,5167.99667668,OUT027
FDD22,1845.24710623,OUT013
FDV40,2642.96511147,OUT027
NCD55,683.141212521,OUT046
FDQ20,-1199.83192137,OUT010
FDD28,910.222961462,OUT045
FDC39,3245.98873805,OUT045
NCR17,1965.43024025,OUT049
DRO35,1579.66759565,OUT018
FDF40,4086.58001972,OUT049
FDR31,2069.51194528,OUT018
NCQ41,3189.6335957,OUT017
FDP38,835.333895928,OUT046
NCU54,4731.58945192,OUT027
FDG22,369.098637097,OUT018
DRK59,3731.85993659,OUT013
FDC37,1712.90055934,OUT046
NCO42,2340.494576,OUT013
NCT42,2479.27465299,OUT017
FDX27,1697.37239068,OUT035
FDV40,964.207007222,OUT018
FDT45,2365.92775117,OUT027
FDS47,-487.59544007,OUT019
FDR45,3922.76907208,OUT035
FDB03,3731.39755656,OUT045
FDO49,1069.89558946,OUT035
FDU60,4160.6713748,OUT027
FDB26,642.236952428,OUT018
FDB46,3524.15316192,OUT017
FDQ37,1180.15829891,OUT019
FDN03,4095.90218331,OUT017
NCX30,3847.68332965,OUT045
FDK32,606.591194349,OUT019
DRM47,3064.28267831,OUT013
NCO02,1078.71914527,OUT046
FDP04,1098.40908394,OUT013
NCO43,1706.99747235,OUT049
FDD59,1406.91796178,OUT013
FDQ10,2837.72240383,OUT017
FDW45,2511.35042122,OUT035
NCK30,4102.62294982,OUT049
FDU31,3172.76245259,OUT018
NCQ17,516.209055762,OUT019
FDN01,2899.73281948,OUT017
FDZ19,2867.58739462,OUT049
DRG37,2578.88533531,OUT017
FDE32,586.194579042,OUT045
FDO34,2772.44959589,OUT049
FDM04,-1045.09028176,OUT019
FDZ25,2874.10901146,OUT049
FDU08,1709.3635275,OUT049
NCW30,4002.78334211,OUT045
NCM18,999.283790558,OUT013
FDS22,912.355953572,OUT035
NCH18,3945.34735756,OUT017
FDC23,2879.5273404,OUT013
FDY46,2996.02934242,OUT013
NCU06,3598.22005425,OUT046
FDX57,1571.06719477,OUT045
FDX36,5025.64969956,OUT027
FDL16,685.208678238,OUT045
FDT16,2258.70847544,OUT010
FDN16,1415.33551568,OUT018
FDC03,3147.56906956,OUT046
DRF60,3801.784739,OUT013
FDS27,4600.62782656,OUT027
FDP33,2103.04848656,OUT010
FDJ36,1372.10697652,OUT018
NCR42,563.810636833,OUT013
FDV14,1506.07619986,OUT017
NCP42,3221.33783706,OUT035
FDB50,2711.89980526,OUT027
NCC30,4241.03153298,OUT027
FDA23,1359.29990204,OUT018
FDW16,1620.39188643,OUT017
FDQ52,1975.38499129,OUT010
FDB58,2435.24270211,OUT049
NCP29,1124.67884319,OUT049
NCM05,4066.71521022,OUT045
FDO25,3353.65003811,OUT013
NCM54,2026.83371573,OUT046
NCL54,2728.27271695,OUT046
FDL39,994.469722047,OUT010
FDF53,2626.42088423,OUT018
NCQ42,2171.41318249,OUT035
FDF58,1079.58582879,OUT013
FDZ04,1198.02863996,OUT035
FDE26,366.263689354,OUT019
FDS60,2960.11703173,OUT017
FDV58,3228.47236375,OUT017
FDM04,848.496376102,OUT045
FDE08,2479.54876726,OUT035
NCB43,3033.82687741,OUT049
FDU11,-0.300380768455,OUT010
FDF22,1459.2531586,OUT019
FDE24,2275.71484741,OUT013
DRJ49,2105.4999859,OUT046
NCQ53,3855.92357537,OUT035
NCL41,613.912005003,OUT013
FDR22,1863.51329353,OUT013
FDH04,1681.1899496,OUT035
DRH15,643.810825005,OUT045
FDY40,957.288181654,OUT049
NCI17,1686.6986607,OUT035
NCC18,2741.53911949,OUT013
FDY28,4849.13404822,OUT027
FDB45,3134.78639248,OUT027
NCL30,1735.1666157,OUT018
FDM10,3471.81879425,OUT017
FDH22,3486.17686474,OUT027
NCZ53,3096.01385908,OUT017
NCI18,3538.21534992,OUT013
FDH14,3760.07024451,OUT027
FDR36,2213.62549622,OUT027
FDW01,2349.98679124,OUT045
FDK02,3362.54020469,OUT027
FDJ02,2118.41286875,OUT018
FDU55,4150.46981226,OUT013
NCV18,2787.70360008,OUT027
FDH14,1978.56956016,OUT018
FDZ37,1435.5602018,OUT045
FDX49,3809.28906701,OUT049
NCD43,1667.84158537,OUT046
FDZ07,1085.49294025,OUT013
FDK43,2173.1943369,OUT035
FDR32,3398.72880528,OUT018
FDT39,2497.9966284,OUT013
NCV54,2010.27823362,OUT017
FDF38,483.727587053,OUT018
FDV60,3160.99073149,OUT046
FDH44,3823.31093575,OUT027
FDS21,1055.93989276,OUT046
NCL41,518.228947914,OUT045
FDM46,1595.49933951,OUT017
FDU27,788.95122214,OUT045
NCJ54,3765.87908827,OUT017
DRG51,2356.5187087,OUT018
NCA29,798.868892444,OUT019
FDR47,3014.49644003,OUT045
NCL19,3704.97257361,OUT027
DRG01,1333.73987317,OUT049
FDG10,1006.55622664,OUT046
NCV05,2503.14164274,OUT049
NCH18,1925.25323794,OUT019
FDV14,1129.52340471,OUT018
DRJ23,3157.73634405,OUT035
DRJ11,2965.14791354,OUT046
FDZ03,3097.00138638,OUT017
FDI27,-1086.10865847,OUT010
FDJ14,1111.4364336,OUT018
FDU32,2059.37107297,OUT017
FDD47,4191.58736584,OUT027
DRF36,3155.04455644,OUT035
FDM21,4075.67946758,OUT046
FDV10,499.176208315,OUT018
FDH60,2864.67667805,OUT018
FDX47,615.69550094,OUT010
FDT19,887.092306764,OUT019
FDO11,3937.65162462,OUT045
FDH24,3971.75530244,OUT027
FDL02,1486.76954184,OUT018
FDB02,2947.1407209,OUT049
FDA43,3094.51173365,OUT046
FDG52,715.526415232,OUT045
DRC12,3030.04618157,OUT013
FDY37,2039.7031896,OUT018
NCU18,2159.62048337,OUT045
FDU09,1113.01934774,OUT035
DRJ25,2238.49878207,OUT027
DRE12,1536.34924296,OUT018
DRL47,2103.04805092,OUT017
DRK01,1531.70424089,OUT046
FDC22,1151.37867434,OUT019
FDG44,918.756102305,OUT013
FDW04,2286.83285785,OUT035
FDK09,3689.94267237,OUT049
NCN43,2084.89907038,OUT035
FDG04,3082.05128322,OUT049
FDH32,-397.518705257,OUT010
DRI47,2415.12077731,OUT017
DRE15,1261.9735088,OUT013
FDY11,1309.58013934,OUT035
FDO60,860.385427617,OUT049
FDQ20,426.740076152,OUT018
FDO57,4001.83503048,OUT027
FDT14,32.3906305135,OUT019
FDA57,793.014412359,OUT049
DRN35,698.448561218,OUT017
FDJ03,879.161782682,OUT046
FDX28,1746.68591154,OUT017
DRE25,1389.25720793,OUT045
FDR09,4098.93718853,OUT046
FDB23,3778.62012212,OUT035
FDO08,2582.99129503,OUT045
FDQ23,1732.31279909,OUT049
FDW04,2173.09381936,OUT013
DRK13,1178.9225681,OUT010
NCL17,3683.36300771,OUT027
FDY21,3219.92605618,OUT035
FDJ38,4500.27816919,OUT027
FDA37,169.355741418,OUT019
FDV43,776.021892924,OUT013
FDL36,1475.78097921,OUT046
FDD53,631.955490469,OUT045
FDZ19,872.505451038,OUT010
FDV21,1924.15717966,OUT045
NCL54,2451.52326628,OUT018
DRI47,3742.22286609,OUT027
DRG03,2561.66530982,OUT049
FDG21,2449.89298345,OUT013
FDW03,1453.0390514,OUT018
NCI55,1931.33393138,OUT046
DRC36,925.648282603,OUT019
FDH22,2148.00983182,OUT017
FDV20,2022.39988568,OUT045
NCU41,4482.27445783,OUT027
FDN46,3160.86561854,OUT027
FDK50,2522.00359188,OUT045
NCA05,3792.5128258,OUT027
DRH01,2453.71947628,OUT018
FDT08,2109.05843979,OUT018
FDM08,3319.60003044,OUT018
FDZ07,1186.77621686,OUT035
FDS22,922.532615653,OUT017
FDV35,3927.44646872,OUT027
FDI28,-633.095272579,OUT010
FDW58,3202.39922583,OUT027
FDT52,3847.365061,OUT045
FDY34,2663.1229493,OUT046
FDR10,2568.1746313,OUT046
FDK57,2045.78436119,OUT017
FDR02,3212.52142352,OUT027
FDX49,3734.74665732,OUT046
FDQ20,692.336562881,OUT046
DRK23,3890.70893517,OUT045
NCW06,3020.42498642,OUT046
FDR31,2477.17366726,OUT017
NCE43,2673.71509554,OUT013
DRO59,2683.13750009,OUT027
FDN09,3972.64266974,OUT049
FDR11,2586.83368932,OUT046
FDO57,2592.80523221,OUT013
NCX18,3214.02984348,OUT017
FDB05,3646.25128201,OUT018
FDQ08,766.132102828,OUT018
NCG43,1643.5154777,OUT035
FDJ56,1643.89447049,OUT013
FDA13,-1312.9267363,OUT010
FDO56,2011.17721146,OUT017
FDB37,3577.54096172,OUT018
FDZ02,1330.44026674,OUT018
FDQ24,3950.7695231,OUT046
FDM16,1291.83006018,OUT013
FDU35,1716.27902574,OUT049
FDT35,2883.67389409,OUT035
NCX30,3993.47997867,OUT049
